cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
54 297 640 0 0 0 0 0 1.0002 0 0.9236 -0.0816 0.3065 0.4056 1.6093 0.8451 -0.0487 0.3978 0.515 4.0759 0.0359 0.0359 0.4333 0 0
54 298 633 0 0 0 0 0 1.0011 0 0.9819 -0.1011 0.2055 0.2355 1.8339 0.8159 -0.1258 0.4686 0.632 4.0675 0.1653 0.1653 0.4054 0 0
54 299 615 0 0 0 0 0 1.0006 0 0.9379 0.0331 0.2106 0.2591 1.4617 0.7128 0.0218 0.5071 0.7125 4.1092 -0.1341 0.1341 0.4383 0 0
54 300 623 0 0 0 0 0 1.0017 0 0.9575 0.139 0.2641 0.3209 1.6202 0.7841 -0.0099 0.4417 0.6034 4.062 0.1467 0.1467 0.4418 0 0
54 301 607 0 0 0 0 0 1.0002 0 0.9648 -0.0072 0.2067 0.271 1.9871 0.8035 -0.0148 0.4335 0.5753 4.1832 0.0652 0.0652 0.4741 0 0
54 302 637 0 0 0 0 0 1.0002 0 0.9628 -0.1914 0.3864 0.544 2.6436 0.7974 -0.0024 0.4506 0.6164 4.0655 0.0775 0.0775 0.4498 0 0
54 303 577 0 0 0 0 0 1.0002 0 0.9728 0.1163 0.252 0.3209 1.9942 0.7682 0.0157 0.4804 0.6754 4.2 -0.0052 0.0052 0.4522 0 0
54 304 579 0 0 0 0 0 1.0009 0 0.9517 -0.0747 0.2392 0.2877 1.7531 0.7886 -0.0543 0.4307 0.5937 4.1139 0.0325 0.0325 0.4604 0 0
54 305 612 0 0 0 0 0 1.001 0 0.9738 -0.0684 0.29 0.3778 2.5904 0.7848 0.0029 0.4521 0.635 4.2111 -0.0487 0.0487 0.5187 0 0
54 306 599 0 0 0 0 0 1.0009 0 0.9257 -0.1468 0.3733 0.5126 2.3064 0.8018 -0.066 0.4315 0.5744 4.081 0.0673 0.0673 0.4377 0 0
54 307 651 0 0 0 0 0 1.0005 0 0.9784 -0.1783 0.2161 0.2651 1.8971 0.7964 -0.1194 0.4637 0.612 4.161 0.2613 0.2613 0.4472 0 0
54 308 603 0 0 0 0 0 1.0003 0 0.9518 -0.1228 0.2881 0.3628 1.9241 0.7764 -0.0574 0.4727 0.6508 4.0521 0.0924 0.0924 0.4471 0 0
54 309 543 0 0 0 0 0 1.0004 0 0.9776 0.111 0.2019 0.2935 1.9663 0.7873 0.0423 0.4252 0.5809 4.0276 -0.0606 0.0606 0.4454 0 0
54 310 654 0 0 0 0 0 1.0001 0 0.9475 -0.0974 0.3031 0.5108 2.9291 0.8033 -0.0102 0.4485 0.6233 4.0628 0.0732 0.0732 0.4328 0 0
54 311 468 0 0 0 0 0 1.0006 0 0.9593 -0.0879 0.2456 0.301 1.8975 0.7575 -0.0305 0.4638 0.6348 4.0083 -0.052 0.052 0.4028 0 0
54 312 559 0 0 0 0 0 1.0015 0 0.9494 0.0843 0.3027 0.3906 2.2726 0.759 0.1156 0.4585 0.6291 4.0277 0.0217 0.0217 0.4195 0 0
54 313 618 0 0 0 0 0 1.0008 0 0.9679 -0.0163 0.2409 0.2948 2.0167 0.7721 -0.0315 0.4488 0.599 4.4399 -0.0655 0.0655 0.5208 0 0
54 314 648 0 0 0 0 0 1.0001 0 0.9647 0.1548 0.2987 0.4563 2.5568 0.7938 0.033 0.462 0.6149 4.1127 0.0061 0.0061 0.4387 0 0
54 315 614 0 0 0 0 0 1.0009 0 0.9565 0.0488 0.2243 0.2754 1.904 0.7606 -0.0366 0.4436 0.6294 4.1614 0.0384 0.0384 0.5016 0 0
54 316 594 0 0 0 0 0 1.0004 0 0.9357 0.0869 0.3798 0.4845 2.3585 0.6794 0.0087 0.5024 0.7387 4.0114 -0.1911 0.1911 0.415 0 0
54 317 636 0 0 0 0 0 1.001 0 0.9407 -0.0719 0.4108 0.5008 2.6226 0.7697 -0.0654 0.4712 0.6488 4.0658 0.0627 0.0627 0.4595 0 0
54 318 582 0 0 0 0 0 1.0004 0 0.971 -0.0387 0.2137 0.261 2.6811 0.7297 0.0187 0.4913 0.7032 4.4182 -0.0152 0.0152 0.6179 0 0
54 319 636 0 0 0 0 0 1.0024 0 0.9815 0.0115 0.1786 0.2249 1.7909 0.7824 -0.0171 0.465 0.6366 4.0959 -0.0965 0.0965 0.4594 0 0
54 320 558 0 0 0 0 0 1.0012 0 0.9598 -0.113 0.2727 0.3872 2.5418 0.8185 -0.0552 0.4388 0.5879 4.0842 -0.0251 0.0251 0.4006 0 0
54 321 661 0 0 0 0 0 1.0003 0 0.9342 0.0622 0.3729 0.4947 2.5056 0.8145 0.0788 0.4454 0.5619 4.3274 0.0495 0.0495 0.5141 0 0
54 322 578 0 0 0 0 0 1.0003 0 0.944 -0.2286 0.3289 0.5571 2.4981 0.7617 -0.0249 0.4337 0.6175 4.0681 -0.0156 0.0156 0.5108 0 0
54 323 544 0 0 0 0 0 1.0002 0 0.9646 -0.0309 0.2737 0.391 2.2064 0.7807 -0.0182 0.4774 0.6361 4.0698 -0.1246 0.1246 0.4446 0 0
54 324 630 0 0 0 0 0 1.0012 0 0.9752 -0.0442 0.1849 0.2184 1.7213 0.727 0.0315 0.4372 0.624 4.0488 -0.0491 0.0491 0.4424 0 0
54 325 602 0 0 0 0 0 1.0012 0 0.9565 0.2267 0.3331 0.473 2.618 0.7935 0.137 0.4686 0.646 4.1179 0.1269 0.1269 0.473 0 0
54 326 648 0 0 0 0 0 1.0006 0 0.9702 0.0816 0.2226 0.3109 2.2583 0.8012 -0.002 0.4947 0.6617 4.0546 0.0382 0.0382 0.4294 0 0
54 327 639 0 0 0 0 0 1.0002 0 0.9534 0.1246 0.2447 0.3706 2.1463 0.7955 0.0084 0.4466 0.6138 4.0304 -0.0057 0.0057 0.4323 0 0
54 328 629 0 0 0 0 0 1.0005 0 0.9541 -0.0797 0.3552 0.5169 2.3912 0.7922 -0.1183 0.4803 0.6309 4.0495 0.0113 0.0113 0.4382 0 0
54 329 626 0 0 0 0 0 1.0001 0 0.9721 -0.0307 0.2144 0.2773 1.8521 0.8125 -0.0166 0.425 0.5696 4.1707 0.053 0.053 0.4416 0 0
54 330 589 0 0 0 0 0 1.0005 0 0.9716 0.0044 0.2359 0.2862 2.1678 0.8072 -0.0679 0.4524 0.6168 4.2811 0.0748 0.0748 0.482 0 0
54 331 615 0 0 0 0 0 1.0002 0 0.9687 -0.1866 0.4171 0.5607 2.7447 0.7638 -0.1297 0.5426 0.7163 4.074 -0.0239 0.0239 0.449 0 0
54 332 636 0 0 0 0 0 1.0007 0 0.9606 -0.0709 0.2278 0.3059 2.4721 0.8185 0.0359 0.3903 0.5292 4.0121 0.0975 0.0975 0.4219 0 0
54 333 610 0 0 0 0 0 1.0002 0 0.931 0.0738 0.2782 0.4286 2.1647 0.8416 -0.016 0.384 0.5419 4.028 0.0651 0.0651 0.4002 0 0
54 334 574 0 0 0 0 0 1.0013 0 0.9403 0.2154 0.3093 0.3729 1.4438 0.739 0.0902 0.5366 0.7053 4.0133 0.1252 0.1252 0.4273 0 0
54 335 532 0 0 0 0 0 1.0011 0 0.9614 -0.2207 0.2913 0.4007 2.0153 0.7896 -0.0998 0.457 0.631 4.1027 -0.009 0.009 0.4414 0 0
54 336 603 0 0 0 0 0 1.0009 0 0.9737 -0.03 0.2493 0.3124 2.3622 0.8067 -0.0468 0.4377 0.5928 4.0615 -0.0319 0.0319 0.4359 0 0
54 337 551 0 0 0 0 0 1.0002 0 0.953 0.0796 0.2792 0.3983 2.0223 0.7863 0.0204 0.4553 0.6225 4.0258 0.1594 0.1594 0.4198 0 0
54 338 616 0 0 0 0 0 1.001 0 0.9579 0.0316 0.3392 0.4808 2.5916 0.7899 0.0477 0.5138 0.6777 4.1685 0.1245 0.1245 0.482 0 0
54 339 492 0 0 0 0 0 1.0003 0 0.9496 -0.0456 0.2757 0.3567 2.4174 0.8012 -0.0386 0.4816 0.629 4.0431 0.0103 0.0103 0.4301 0 0
54 340 617 0 0 0 0 0 1.0001 0 0.9737 -0.0038 0.2018 0.2512 1.831 0.7872 -0.0578 0.4314 0.5972 4.1193 -0.0258 0.0258 0.4776 0 0
54 341 660 0 0 0 0 0 1.0005 0 0.9799 -0.0021 0.1667 0.2072 1.7271 0.8119 -0.0111 0.42 0.5724 4.1265 -0.0646 0.0646 0.4419 0 0
54 342 601 0 0 0 0 0 1.001 0 0.9749 0.0293 0.1793 0.2181 1.6363 0.7802 0.0474 0.4224 0.6086 4.0158 0.096 0.096 0.4348 0 0
54 343 615 0 0 0 0 0 1.0002 0 0.9052 0.1103 0.34 0.4174 2.5469 0.7854 0.0623 0.4727 0.6307 4.1501 -0.0054 0.0054 0.4911 0 0
54 344 599 0 0 0 0 0 1.0008 0 0.9234 0.06 0.2845 0.3702 2.6276 0.6933 -0.0017 0.5189 0.72 4.0849 0.0449 0.0449 0.4895 0 0
54 345 634 0 0 0 0 0 1.001 0 0.9384 -1e-04 0.323 0.4749 2.5276 0.8085 -0.0524 0.4083 0.5644 4.1153 0.0327 0.0327 0.4581 0 0
54 346 625 0 0 0 0 0 1.0002 0 0.9332 0.1064 0.2463 0.3238 1.4363 0.7834 0.1143 0.4813 0.6575 4.0892 0.0499 0.0499 0.451 0 0
54 347 595 0 0 0 0 0 1.0002 0 0.9595 -0.1806 0.2829 0.4185 2.83 0.79 -0.1145 0.4595 0.6029 4.1852 -0.0112 0.0112 0.5222 0 0
54 348 619 0 0 0 0 0 1.003 0 0.9266 -0.131 0.2635 0.4221 2.1527 0.7667 -0.0032 0.4565 0.6438 4.0819 0.1159 0.1159 0.4441 0 0
54 349 640 0 0 0 0 0 1.0005 0 0.9675 -0.1695 0.2454 0.3532 2.1661 0.8332 0.0188 0.4166 0.5596 4.0997 -0.0558 0.0558 0.4388 0 0
54 350 626 0 0 0 0 0 1.0007 0 0.9785 -0.0761 0.2055 0.2596 1.9919 0.7786 0.0121 0.4442 0.6336 4.2447 0.037 0.037 0.5298 0 0
54 351 619 0 0 0 0 0 1.0003 0 0.953 -0.1505 0.4045 0.5871 2.3849 0.7819 -0.1196 0.4639 0.6021 4.1272 0.0944 0.0944 0.4885 0 0
54 352 621 0 0 0 0 0 1.0015 0 0.9793 -0.0353 0.1719 0.2055 1.8231 0.7636 -0.0482 0.4405 0.6264 4.065 -0.0917 0.0917 0.4754 0 0
54 353 656 0 0 0 0 0 1.0006 0 0.9497 0.0411 0.2354 0.3179 1.9895 0.8179 0.0682 0.428 0.5648 4.2389 0.0443 0.0443 0.4914 0 0
54 354 573 0 0 0 0 0 1.0007 0 0.9743 0.0799 0.2419 0.3137 2.2865 0.785 -0.0148 0.4675 0.6294 4.2539 0.0557 0.0557 0.4794 0 0
54 355 580 0 0 0 0 0 1.0002 0 0.9299 0.0249 0.2087 0.2901 1.718 0.8146 0.0842 0.4101 0.5696 4.0423 -0.0982 0.0982 0.4255 0 0
54 356 615 0 0 0 0 0 1.001 0 0.951 0.199 0.2595 0.3524 2.1834 0.7993 0.066 0.4525 0.596 4.1132 -0.1082 0.1082 0.4818 0 0
54 357 578 0 0 0 0 0 1.0019 0 0.9703 0.0265 0.2766 0.3632 2.1972 0.7727 0.0425 0.4536 0.6098 4.191 0.0831 0.0831 0.4924 0 0
54 358 599 0 0 0 0 0 1.0002 0 0.9652 -0.0546 0.2625 0.3203 1.9492 0.7617 0.0804 0.4937 0.6995 4.1907 -0.0054 0.0054 0.4742 0 0
54 359 643 0 0 0 0 0 1.0004 0 0.9481 -0.0566 0.236 0.3682 2.3313 0.8063 -0.0027 0.43 0.566 4.0664 0.0765 0.0765 0.4583 0 0
54 360 598 0 0 0 0 0 1.0001 0 0.9347 -0.3111 0.4101 0.5664 2.7219 0.7882 -0.058 0.5151 0.6875 4.0553 0.0428 0.0428 0.4867 0 0
54 361 616 0 0 0 0 0 1.0009 0 0.9486 0.1003 0.3605 0.4913 2.2461 0.8134 0.117 0.4613 0.6162 4.0435 -0.1251 0.1251 0.4008 0 0
54 362 616 0 0 0 0 0 1.001 0 0.9631 0.0917 0.3197 0.4254 2.7405 0.7827 0.0518 0.483 0.6489 4.0199 0.0553 0.0553 0.4467 0 0
54 363 574 0 0 0 0 0 1.0011 0 0.9567 0.0338 0.2216 0.3126 2.0283 0.7507 0.1141 0.4777 0.6821 4.0135 -0.0501 0.0501 0.4232 0 0
54 364 570 0 0 0 0 0 1.0004 0 0.9481 -0.1085 0.2655 0.3261 2.0514 0.8257 -0.051 0.4037 0.5442 4.1125 -0.0147 0.0147 0.4449 0 0
54 365 550 0 0 0 0 0 1.0007 0 0.9727 0.1981 0.2785 0.3335 2.1339 0.757 0.1632 0.4798 0.6442 4.0606 0.0135 0.0135 0.4515 0 0
54 366 632 0 0 0 0 0 1.0004 0 0.9112 0.1416 0.2937 0.4498 2.4066 0.8013 0.0547 0.4466 0.6036 4.1359 -0.1083 0.1083 0.4697 0 0
54 367 616 0 0 0 0 0 1.0003 0 0.9697 0.1291 0.236 0.3022 2.1426 0.8117 -0.0172 0.4279 0.5805 4.1988 -0.0958 0.0958 0.468 0 0
54 368 638 0 0 0 0 0 1.0003 0 0.9612 -0.0489 0.2189 0.3184 2.0348 0.8123 -0.1164 0.4094 0.549 4.0054 -0.0621 0.0621 0.397 0 0
54 369 626 0 0 0 0 0 1.0005 0 0.9392 0.1207 0.439 0.6671 2.6641 0.7169 0.0597 0.5527 0.739 4.1105 -0.2185 0.2185 0.4738 0 0
54 370 553 0 0 0 0 0 1.0002 0 0.9041 -0.2842 0.3637 0.5837 2.6349 0.8308 -0.1324 0.4269 0.5571 4.0722 0.013 0.013 0.4403 0 0
54 371 627 0 0 0 0 0 1.0004 0 0.9763 -0.1178 0.1886 0.2346 1.9086 0.8109 -0.1129 0.461 0.597 4.0813 0.1354 0.1354 0.449 0 0
54 372 570 0 0 0 0 0 1.002 0 0.9792 0.0546 0.1932 0.2496 2.0832 0.7808 -0.0531 0.4641 0.658 4.0276 -0.1282 0.1282 0.4404 0 0
54 373 543 0 0 0 0 0 1.0005 0 0.9416 0.1092 0.2672 0.4094 2.4546 0.7309 0.0176 0.5033 0.6742 4.043 -0.0527 0.0527 0.4544 0 0
54 374 636 0 0 0 0 0 1.0004 0 0.9557 0.0285 0.2288 0.3009 1.7092 0.7873 -0.0155 0.4438 0.6461 4.1424 0.0244 0.0244 0.4362 0 0
54 375 627 0 0 0 0 0 1.0003 0 0.9462 0.0914 0.278 0.3441 1.7629 0.7499 0.0362 0.4761 0.6569 4.0749 -0.2485 0.2485 0.4316 0 0
54 376 577 0 0 0 0 0 1.0005 0 0.9471 -0.0736 0.3203 0.438 2.6539 0.7101 0.1124 0.5005 0.7041 4.1018 -0.0593 0.0593 0.4986 0 0
54 377 584 0 0 0 0 0 1.0002 0 0.9466 -0.0379 0.2386 0.2992 1.5852 0.7782 -0.1232 0.4504 0.6252 4.0497 -0.0368 0.0368 0.4326 0 0
54 378 623 0 0 0 0 0 1.0006 0 0.9606 0.1075 0.3301 0.4275 2.3517 0.7987 0.0258 0.43 0.5879 4.0637 0.0231 0.0231 0.4725 0 0
54 379 533 0 0 0 0 0 1.0004 0 0.9578 -0.0844 0.1845 0.2396 1.5621 0.7571 -0.0792 0.4802 0.6539 3.9976 0.0421 0.0421 0.4185 0 0
54 380 583 0 0 0 0 0 1.0005 0 0.9324 0.1513 0.4204 0.5472 2.6892 0.7347 0.0793 0.5276 0.6774 4.0507 -0.0808 0.0808 0.4492 0 0
54 381 639 0 0 0 0 0 1.0026 0 0.9507 -0.0104 0.2262 0.2953 1.7832 0.8019 0.0404 0.4099 0.5796 4.0317 -0.1699 0.1699 0.4131 0 0
54 382 534 0 0 0 0 0 1.0019 0 0.9574 0.0165 0.2264 0.3014 1.7315 0.7943 -0.013 0.4603 0.6297 4.1001 -0.0829 0.0829 0.447 0 0
54 383 636 0 0 0 0 0 1.0006 0 0.9423 0.2047 0.3017 0.4794 2.2893 0.8025 0.058 0.4594 0.6117 4.0348 0.1416 0.1416 0.4163 0 0
54 384 626 0 0 0 0 0 1.0006 0 0.9838 -0.1109 0.1919 0.2496 2.4326 0.7653 -0.0137 0.4651 0.6452 4.1966 -0.096 0.096 0.4596 0 0
54 385 561 0 0 0 0 0 1.0005 0 0.9032 0.0206 0.3533 0.4687 2.5648 0.7604 -0.0575 0.4779 0.645 4.0056 -0.0637 0.0637 0.4309 0 0
54 386 623 0 0 0 0 0 1.0002 0 0.9761 -0.0308 0.2514 0.306 2.4423 0.8043 -0.0544 0.4672 0.629 4.2148 0.0371 0.0371 0.4568 0 0
54 387 604 0 0 0 0 0 1.0007 0 0.9258 -0.2146 0.3772 0.6566 2.9938 0.8167 -0.0576 0.4125 0.5743 4.0267 -0.0589 0.0589 0.4252 0 0
54 388 626 0 0 0 0 0 1.0005 0 0.9532 -0.0785 0.2453 0.3205 1.9786 0.7944 -0.0431 0.4231 0.6058 4.0741 -0.0157 0.0157 0.4208 0 0
54 389 622 0 0 0 0 0 1.0003 0 0.9775 0.1057 0.2178 0.2794 1.8931 0.7994 0.0624 0.4561 0.6191 4.237 0.0855 0.0855 0.441 0 0
54 390 610 0 0 0 0 0 1.0008 0 0.938 0.0092 0.2878 0.3764 1.902 0.7804 0.0204 0.4101 0.5851 4.0672 0.1951 0.1951 0.4387 0 0
54 391 635 0 0 0 0 0 1.0002 0 0.9775 0.0134 0.1913 0.2293 2.2523 0.7538 -0.0798 0.446 0.6298 4.1976 0.0183 0.0183 0.4639 0 0
54 392 558 0 0 0 0 0 1.0012 0 0.9552 0.0599 0.3478 0.5299 2.5092 0.7799 -0.0095 0.4815 0.6345 4.0622 0.0887 0.0887 0.4512 0 0
54 393 553 0 0 0 0 0 1.0003 0 0.9585 0.1113 0.249 0.3026 1.8613 0.7602 0.0143 0.4331 0.6096 4.0607 0.0648 0.0648 0.4354 0 0
54 394 616 0 0 0 0 0 1.0005 0 0.9631 -0.0025 0.3054 0.4012 2.3845 0.732 0.0143 0.4634 0.6305 4.1419 0.0721 0.0721 0.4808 0 0
54 395 626 0 0 0 0 0 1.0013 0 0.9779 -0.0793 0.2395 0.2823 2.1783 0.7627 -0.0367 0.451 0.6267 4.0424 0.1711 0.1711 0.42 0 0
54 396 626 0 0 0 0 0 1.0005 0 0.9671 -0.061 0.2226 0.2879 1.6954 0.7929 -0.0831 0.4222 0.5768 4.0247 -0.1633 0.1633 0.4205 0 0
54 397 620 0 0 0 0 0 1.0006 0 0.9431 -0.0303 0.4799 0.7713 2.7731 0.7771 -0.0269 0.451 0.6336 4.0773 -0.1218 0.1218 0.4538 0 0
54 398 628 0 0 0 0 0 1.0002 0 0.9761 -0.0513 0.2082 0.2517 1.9651 0.8011 0.0237 0.425 0.5725 4.0379 -0.1325 0.1325 0.3903 0 0
54 399 633 0 0 0 0 0 1.0017 0 0.9732 -0.0191 0.183 0.2152 1.7596 0.7678 -0.0971 0.4732 0.6661 4.1778 0.1073 0.1073 0.4721 0 0
54 400 614 0 0 0 0 0 1.0007 0 0.9684 0.1106 0.1986 0.2661 1.574 0.7677 0.0491 0.4475 0.6363 4.0361 -0.0488 0.0488 0.4514 0 0
54 401 571 0 0 0 0 0 1.0007 0 0.9733 0.0432 0.2373 0.2936 2.1595 0.7526 0.0344 0.433 0.5771 4.0754 -0.0402 0.0402 0.445 0 0
54 402 617 0 0 0 0 0 1.0001 0 0.9529 -0.0434 0.255 0.3142 2.0517 0.7761 -0.0425 0.4494 0.6015 4.1948 -0.2735 0.2735 0.4616 0 0
54 403 640 0 0 0 0 0 1.0005 0 0.965 0.0441 0.2087 0.2863 1.8873 0.7948 0 0.4241 0.6004 4.0456 -0.0404 0.0404 0.4056 0 0
54 404 592 0 0 0 0 0 1.0005 0 0.9769 -0.1596 0.2556 0.3257 2.1425 0.7897 -0.0862 0.481 0.6626 4.0357 0.0655 0.0655 0.4029 0 0
54 405 652 0 0 0 0 0 1.0008 0 0.9637 0.186 0.2483 0.3909 2.4399 0.8117 0.0349 0.4309 0.5859 4.12 -0.1517 0.1517 0.4368 0 0
54 406 585 0 0 0 0 0 1.0005 0 0.9664 0.2272 0.2761 0.395 2.5615 0.7992 0.177 0.4679 0.6179 4.0704 0.1798 0.1798 0.4347 0 0
54 407 630 0 0 0 0 0 1.0001 0 0.9643 0.035 0.195 0.3032 2.4109 0.7972 0.0421 0.4514 0.6329 4.0774 0.0057 0.0057 0.4489 0 0
54 408 605 0 0 0 0 0 1.0001 0 0.9273 -0.2244 0.2626 0.3387 1.4272 0.7754 -0.1518 0.4879 0.6514 4.1649 0.052 0.052 0.4661 0 0
54 409 594 0 0 0 0 0 1.0009 0 0.9723 -0.0875 0.2201 0.2754 2.4962 0.7515 -0.0821 0.4782 0.6825 4.1547 0.0696 0.0696 0.4779 0 0
54 410 625 0 0 0 0 0 1.0005 0 0.9341 -0.1216 0.3236 0.4239 2.8263 0.8007 -0.0138 0.4334 0.5957 4.1133 -0.0173 0.0173 0.4663 0 0
54 411 634 0 0 0 0 0 1.0003 0 0.9418 0.1976 0.3199 0.491 2.7052 0.803 0.1154 0.4282 0.5769 4.0703 0.1369 0.1369 0.4561 0 0
54 412 551 0 0 0 0 0 1.0015 0 0.9801 -0.1342 0.2107 0.2977 2.4257 0.7628 -0.0922 0.4793 0.6366 4.0412 -0.0423 0.0423 0.423 0 0
54 413 583 0 0 0 0 0 1.0002 0 0.9384 -0.1776 0.3056 0.4898 2.8952 0.7907 0.0167 0.4442 0.5972 4.0973 0.0715 0.0715 0.4477 0 0
54 414 639 0 0 0 0 0 1.0015 0 0.9668 -0.0365 0.2169 0.2793 2.16 0.8047 0.0424 0.423 0.5566 4.1346 0.2371 0.2371 0.432 0 0
54 415 635 0 0 0 0 0 1.0017 0 0.9694 0.0196 0.3173 0.4019 1.9561 0.8095 -0.0466 0.479 0.6229 4.0637 0.0034 0.0034 0.4605 0 0
54 416 585 0 0 0 0 0 1.0013 0 0.9767 -0.1422 0.2232 0.3014 1.9878 0.738 -0.1021 0.4738 0.6576 4.1637 0.1896 0.1896 0.4763 0 0
54 417 619 0 0 0 0 0 1.0005 0 0.9611 -0.146 0.3214 0.4298 2.4505 0.8134 -0.0125 0.4526 0.5894 4.0504 -0.0994 0.0994 0.4248 0 0
54 418 624 0 0 0 0 0 1.001 0 0.9438 -0.0488 0.217 0.3071 1.5449 0.7984 -0.1264 0.4866 0.6815 4.0278 0.0307 0.0307 0.3897 0 0
54 419 616 0 0 0 0 0 1.001 0 0.969 -0.1344 0.2212 0.2562 1.6496 0.7513 -0.1618 0.4795 0.6536 4.3299 0.0245 0.0245 0.5543 0 0
54 420 624 0 0 0 0 0 1.0011 0 0.9604 -0.0251 0.2151 0.309 2.699 0.8171 -0.0059 0.39 0.5397 4.0933 0.0128 0.0128 0.4739 0 0
54 421 608 0 0 0 0 0 1.0009 0 0.9664 0.1704 0.2096 0.2878 1.9162 0.7202 0.0706 0.4581 0.6632 4.0804 -0.1957 0.1957 0.4753 0 0
54 422 613 0 0 0 0 0 1.0011 0 0.973 0.2401 0.2778 0.3287 1.7123 0.8266 0.1316 0.422 0.5617 4.1087 0.1201 0.1201 0.471 0 0
54 423 589 0 0 0 0 0 1.0021 0 0.9354 -0.1927 0.4211 0.6716 2.9842 0.7387 -0.155 0.5361 0.7264 4.1125 -0.0712 0.0712 0.4625 0 0
54 424 611 0 0 0 0 0 1.0005 0 0.9626 0.2371 0.3523 0.4442 2.1242 0.7615 0.1233 0.4891 0.6605 4.0654 0.0838 0.0838 0.4447 0 0
54 425 625 0 0 0 0 0 1.001 0 0.9739 0.0052 0.1857 0.2349 2.0947 0.8037 0.0031 0.4382 0.5965 4.0456 0.1064 0.1064 0.4161 0 0
54 426 630 0 0 0 0 0 1.0002 0 0.9073 0.2277 0.3801 0.4861 2.2937 0.8053 0.1331 0.4714 0.6284 4.0532 0.0565 0.0565 0.4384 0 0
54 427 645 0 0 0 0 0 1.0007 0 0.9385 0.0954 0.3434 0.4296 2.0258 0.7853 0.0524 0.4456 0.6205 4.2089 -0.1221 0.1221 0.4441 0 0
54 428 634 0 0 0 0 0 1.0007 0 0.9387 0.0261 0.2356 0.3042 1.8467 0.805 0.0299 0.4209 0.5832 3.995 -0.1164 0.1164 0.4102 0 0
54 429 644 0 0 0 0 0 1.0008 0 0.9359 -0.2213 0.2898 0.4045 1.801 0.8149 -0.1103 0.4337 0.5986 4.0724 0.1111 0.1111 0.4112 0 0
54 430 657 0 0 0 0 0 1.0001 0 0.9707 -0.0128 0.2344 0.313 2.2831 0.8086 0.0436 0.4178 0.5852 4.1075 -0.0497 0.0497 0.4275 0 0
54 431 591 0 0 0 0 0 1.0005 0 0.9704 -0.1655 0.2467 0.2954 1.6189 0.7695 -0.1178 0.4694 0.6661 4.0265 -0.1402 0.1402 0.4053 0 0
54 432 575 0 0 0 0 0 1.001 0 0.9345 0.1686 0.3572 0.448 2.5525 0.7723 0.0912 0.4537 0.6444 4.0577 0.1433 0.1433 0.4732 0 0
54 433 609 0 0 0 0 0 1.0004 0 0.9761 0.1089 0.1824 0.2185 1.3875 0.7746 0.0464 0.4081 0.5987 4.0236 -0.0744 0.0744 0.4209 0 0
54 434 577 0 0 0 0 0 1.0031 0 0.9665 -0.0212 0.2448 0.3674 2.441 0.7098 -0.0259 0.4731 0.6645 4.089 0.0118 0.0118 0.5078 0 0
54 435 592 0 0 0 0 0 1.0013 0 0.9609 -0.0274 0.2612 0.3537 1.8539 0.8055 -0.1324 0.4649 0.6256 4.1151 0.0939 0.0939 0.4607 0 0
54 436 585 0 0 0 0 0 1.0007 0 0.9514 -0.2567 0.3631 0.4407 1.8024 0.7542 -0.0649 0.4923 0.6548 4.0973 0.2006 0.2006 0.4371 0 0
54 437 623 0 0 0 0 0 1.0011 0 0.9476 -0.0743 0.2472 0.3561 1.8522 0.8058 -1e-04 0.4634 0.5979 4.1293 -0.0472 0.0472 0.4604 0 0
54 438 647 0 0 0 0 0 1.0005 0 0.9596 -0.1255 0.2497 0.315 1.9079 0.8289 -0.0097 0.433 0.5655 4.0186 -0.0718 0.0718 0.4122 0 0
54 439 645 0 0 0 0 0 1.0008 0 0.9518 -0.0605 0.3087 0.4029 2.5569 0.7846 0.0035 0.4394 0.6208 4.106 0.3011 0.3011 0.3882 0 0
54 440 566 0 0 0 0 0 1.0007 0 0.9741 -0.1486 0.2511 0.3755 2.5689 0.7554 0.016 0.5083 0.6992 4.0378 0.0966 0.0966 0.4253 0 0
54 441 661 0 0 0 0 0 1.0003 0 0.9461 -0.0194 0.2711 0.3278 1.5483 0.7991 -0.0086 0.4437 0.6347 4.0552 -0.0193 0.0193 0.4424 0 0
54 442 625 0 0 0 0 0 1.0007 0 0.9665 0.0324 0.2538 0.3087 2.4466 0.7709 -0.0349 0.4676 0.6142 4.0567 0.1757 0.1757 0.4529 0 0
54 443 640 0 0 0 0 0 1.0008 0 0.9077 -0.1623 0.3635 0.5767 2.8562 0.7443 -0.0785 0.4655 0.655 4.0856 0.1757 0.1757 0.4855 0 0
54 444 647 0 0 0 0 0 1.0007 0 0.9585 0.2206 0.2814 0.3575 1.989 0.8044 0.1666 0.4612 0.6257 4.1285 0.0789 0.0789 0.4235 0 0
54 445 646 0 0 0 0 0 1.0006 0 0.8698 -0.2372 0.3917 0.6608 3.1251 0.7843 0.016 0.436 0.5661 4.1608 -0.2907 0.2907 0.4852 0 0
54 446 647 0 0 0 0 0 1.0002 0 0.9452 0.0468 0.2238 0.2873 1.6875 0.8026 0.0427 0.4239 0.5978 4.0614 0.0286 0.0286 0.415 0 0
