cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
44 226 1307 0 0 0 0 0 1.0008 0 0.9993 -0.2796 0.2796 0.2844 0.8924 0.9985 0.0625 0.2406 0.282 2.6893 0.7539 0.0975 0.5695 0.7338 4.3841 -0.0301 0.0301 0.3684 0 0
44 227 1838 18 0 0 0 0 1.0011 0 0.9386 -0.2208 0.2208 0.2294 0.7813 0.961 0.2058 0.3382 0.4264 3.1853 0.6521 -0.2662 0.7676 0.958 5.3536 0.2047 0.2047 0.329 1 0
44 228 1321 0 0 0 0 0 1.0011 0 0.6727 -0.0221 0.099 0.1161 0.982 0.9967 -0.065 0.0954 0.109 0.9141 0.7873 -0.0757 0.6039 0.7394 4.2327 -0.0073 0.0073 0.3028 0 0
44 229 1336 0 0 0 0 0 1.0004 0 0.9615 -0.0964 0.0964 0.1012 0.7985 0.9976 -0.0442 0.0839 0.1149 1.2237 0.8119 -0.0593 0.5106 0.6676 4.5764 0.046 0.046 0.2439 0 0
44 230 1323 0 0 0 0 0 1.0007 0 0.8794 0.0678 0.1462 0.1789 1.0187 0.9965 -0.0469 0.0887 0.1186 1.7457 0.7419 0.0162 0.6719 0.8404 4.5557 0.0812 0.0812 0.2752 0 0
44 231 1307 0 0 0 0 0 1.0007 0 0.9731 0.0455 0.062 0.0756 0.9363 0.9941 -0.1636 0.1773 0.2111 1.1617 0.723 -0.1643 0.6225 0.7763 4.43 -0.0211 0.0211 0.2804 0 0
44 232 1302 0 0 0 0 0 1.0006 0 0.5785 0.19 0.2127 0.2599 0.9777 0.9925 -0.1684 0.1916 0.2287 1.5074 0.7509 -0.0445 0.6215 0.7802 4.1897 -0.1328 0.1328 0.307 0 0
44 233 1285 0 0 0 0 0 1.0004 0 0.873 0.1548 0.1604 0.2472 1.2648 0.9962 0.0483 0.1284 0.1478 1.6506 0.7554 -0.019 0.6415 0.8058 4.3471 -0.0258 0.0258 0.2993 0 0
44 234 1285 0 0 0 0 0 1.0005 0 0.9245 -0.0311 0.0575 0.063 0.7651 0.9972 0.0236 0.0806 0.1069 1.3212 0.7789 0.0393 0.6259 0.7858 4.466 0.0586 0.0586 0.2998 0 0
44 235 1308 0 0 0 0 0 1.0007 0 0.9375 0.0913 0.0913 0.1333 1.0643 0.9943 0.1644 0.1751 0.1993 1.4679 0.6875 0.1172 0.6293 0.8046 4.2336 -0.1643 0.1643 0.4439 0 0
44 236 1328 0 0 0 0 0 1.0005 0 0.9423 -0.0377 0.0665 0.0902 0.7691 0.9905 0.1499 0.206 0.2338 2.1664 0.7041 0.1624 0.6868 0.8689 4.8773 0.1565 0.1565 0.2862 0 0
44 237 1221 0 0 0 0 0 1.0003 0 0.9589 -0.1761 0.1761 0.2147 1.2318 0.9798 0.3047 0.4469 0.5683 7.1442 0.6172 0.0735 0.6762 0.8496 4.6967 0.0203 0.0203 0.4864 0 0
44 238 1309 0 0 0 0 0 1.0006 0 -0.2456 0.0744 0.1907 0.2484 0.9959 0.9761 0.2162 0.2475 0.3429 2.1511 0.6476 0.0271 0.655 0.8451 4.3934 -0.0139 0.0139 0.3635 0 0
44 239 1381 59 0 0 0 0 1.001 0 -0.3993 -0.1642 0.1642 0.2598 0.8002 0.9486 -0.3245 0.4113 0.6035 4.5122 0.6821 0.0928 0.6908 0.8752 4.9073 0.129 0.129 0.3855 1 0
44 240 1290 0 0 0 0 0 1.0009 0 0.9998 -0.1239 0.1239 0.1304 0.8736 0.9987 -0.2235 0.2235 0.2443 1.6275 0.7543 -0.1956 0.6083 0.7558 4.2527 7e-04 7e-04 0.3293 0 0
44 241 1615 0 0 0 0 0 1.0007 0 0.9728 -0.4077 0.4077 0.4081 0.6862 0.9991 -0.1776 0.8275 0.984 4.1937 0.6786 0.0697 0.7129 0.8832 5.1462 0.1922 0.1922 0.383 0 0
44 242 1344 0 0 0 0 0 1.0012 0 0.9033 -0.121 0.121 0.1689 0.9777 0.9961 -0.0866 0.1232 0.142 1.2616 0.8079 -0.168 0.5809 0.7429 4.4554 0.0681 0.0681 0.2304 0 0
44 243 1321 0 0 0 0 0 1.0005 0 -0.3793 0.1529 0.207 0.2349 0.8769 0.9943 -0.0774 0.1653 0.1974 1.1846 0.7274 -0.0733 0.6463 0.8018 4.4 -0.0602 0.0602 0.3079 0 0
44 244 1331 0 0 0 0 0 1.0015 0 0.9802 -0.2556 0.2556 0.2591 0.7085 0.9966 0.2538 0.4118 0.5282 3.0739 0.5865 0.0316 0.6826 0.8694 4.8216 0.1412 0.1412 0.3109 0 0
44 245 1284 0 0 0 0 0 1.0002 0 0.9999 -0.0862 0.0862 0.0865 0.7415 0.9961 -0.0078 0.1035 0.1253 1.1112 0.7445 -0.0602 0.6542 0.818 4.7132 0.1501 0.1501 0.2465 0 0
44 246 1312 0 0 0 0 0 1.0009 0 0.9848 0.0179 0.1024 0.1048 0.7869 0.9917 -0.0458 0.1617 0.1828 1.769 0.7215 -0.1266 0.6497 0.8237 4.3577 -0.0376 0.0376 0.3383 0 0
44 247 1240 0 0 0 0 0 1.0051 0 0.4591 0.0996 0.1641 0.2053 1.7989 0.9733 0.142 0.2064 0.2555 3.1854 0.5439 0.0351 0.7661 0.9512 4.2653 -0.2798 0.2798 0.6062 0 0
44 248 1234 0 0 0 0 0 1.0006 0 0.7061 -0.1054 0.162 0.171 0.8783 0.9861 0.0203 0.3032 0.436 3.493 0.6926 0.0242 0.6644 0.8477 4.6154 0.0537 0.0537 0.3644 0 0
44 249 1280 0 0 0 0 0 1.0005 0 0.7928 0.0153 0.0651 0.0784 0.936 0.9975 -0.0309 0.0606 0.0728 1.4132 0.6898 -0.0138 0.6425 0.8035 4.4856 0.0083 0.0083 0.33 0 0
44 250 1266 0 0 0 0 0 1.001 0 0.9029 0.0702 0.1098 0.1262 1.0356 0.987 0.2926 0.2926 0.359 1.6615 0.7416 0.1287 0.6254 0.7951 4.223 0.0244 0.0244 0.2681 0 0
44 251 1300 0 0 0 0 0 1.0002 0 0.9449 0.1056 0.118 0.1891 1.1237 0.9928 -0.0173 0.1355 0.1507 1.3704 0.7655 0.0101 0.6037 0.7726 4.347 -0.0362 0.0362 0.2636 0 0
44 252 1292 0 0 0 0 0 1.0008 0 0.3082 4e-04 0.2488 0.2648 0.9054 0.9897 0.3253 0.399 0.5929 4.2765 0.6774 0.0813 0.6509 0.8142 4.6121 0.0497 0.0497 0.3157 0 0
44 253 1321 0 0 0 0 0 1.0012 0 -0.9913 0.2 0.2 0.2672 0.8784 0.9927 -0.3973 0.3973 0.4485 1.2488 0.7481 -0.1811 0.6588 0.826 4.3122 -0.0295 0.0295 0.2966 0 0
44 254 1317 0 0 0 0 0 1.0004 0 0.3694 -0.0208 0.1292 0.1573 0.9787 0.9888 0.1389 0.1979 0.2425 1.701 0.722 0.1415 0.7371 0.9395 4.5464 0.0768 0.0768 0.312 0 0
44 255 1276 0 0 0 0 0 1.0005 0 0.9552 -0.0762 0.0762 0.0922 0.9302 0.9964 0.2522 0.2522 0.3027 2.7686 0.7518 0.1271 0.6268 0.8018 4.5517 0.0326 0.0326 0.3097 0 0
44 256 1298 0 0 0 0 0 1.0007 0 -0.6703 -0.075 0.223 0.2249 0.9829 0.9926 0.0936 0.1628 0.1857 1.7447 0.7001 0.1557 0.6243 0.7922 4.3064 -0.0557 0.0557 0.3519 0 0
44 257 1308 0 0 0 0 0 1.0002 0 0.9559 -0.04 0.0702 0.0724 0.8497 0.997 0.0083 0.0979 0.1226 1.9959 0.7264 0.0285 0.622 0.7871 4.3386 -0.0227 0.0227 0.3469 0 0
44 258 1229 0 0 0 0 0 1.001 0 0.9892 -0.246 0.246 0.2532 0.9086 0.9982 -0.1648 0.401 0.4734 3.5687 0.7241 -0.0877 0.6425 0.8089 4.5965 -0.0046 0.0046 0.4725 0 0
44 259 1325 0 0 0 0 0 1.0013 0 0.4958 0.0094 0.2594 0.2787 0.9427 0.982 -0.1176 0.1344 0.2249 1.7213 0.6947 -0.0547 0.6347 0.8012 4.4205 -0.0272 0.0272 0.3544 0 0
44 260 1342 0 0 0 0 0 1.0004 0 0.7872 -0.0778 0.2005 0.2388 0.9029 0.9972 0.042 0.0982 0.1122 1.2937 0.7859 0.0613 0.5904 0.7479 4.6228 0.0858 0.0858 0.2338 0 0
44 261 1264 0 0 0 0 0 1.0008 0 0.8475 0.042 0.0857 0.1141 0.8882 0.9974 -0.1216 0.1341 0.1505 2.5092 0.6665 -0.0416 0.727 0.9141 4.4158 -0.0403 0.0403 0.3997 0 0
44 262 1349 0 0 0 0 0 1.0008 0 0.6371 -0.0761 0.1653 0.1689 0.8396 0.9966 -0.0766 0.1399 0.1966 1.9464 0.6913 0.0158 0.6478 0.8169 4.2717 -0.0743 0.0743 0.3234 0 0
44 263 1307 0 0 0 0 0 1.0004 0 0.9828 -0.0561 0.1123 0.1171 1.3607 0.9979 -0.0714 0.1419 0.1945 3.905 0.689 -0.013 0.6249 0.8024 4.694 0.0621 0.0621 0.3912 0 0
44 264 1303 0 0 0 0 0 1.001 0 0.6872 -0.1751 0.1928 0.2268 0.8928 0.996 -0.3335 0.3425 0.4431 2.8225 0.7224 -0.133 0.6142 0.7731 4.5016 0.0358 0.0358 0.3291 0 0
44 265 1329 0 0 0 0 0 1.0008 0 0.5618 -0.1447 0.2558 0.264 1.0413 0.9916 -0.4862 0.4862 0.5268 3.7693 0.7091 -0.1732 0.634 0.8139 4.3559 -0.0952 0.0952 0.4 0 0
44 266 1269 0 0 0 0 0 1.001 0 0.9642 0.0352 0.1161 0.1184 0.9108 0.9972 -0.1104 0.1374 0.1555 2.0898 0.6979 -0.0091 0.6756 0.8611 4.3852 -0.0291 0.0291 0.4015 0 0
44 267 1275 0 0 0 0 0 1.0036 0 0.8205 -0.0867 0.125 0.1856 1.006 0.9809 0.3053 0.4017 0.649 5.1076 0.6207 0.0653 0.6606 0.858 4.495 -0.0354 0.0354 0.4146 0 0
44 268 1271 0 0 0 0 0 1.0006 0 0.2759 -0.0754 0.0942 0.1251 0.907 0.9975 0.1418 0.1418 0.1885 1.7887 0.7446 0.1628 0.5769 0.7395 4.2672 -0.0921 0.0921 0.3677 0 0
44 269 1347 0 0 0 0 0 1.0016 0 0.9993 -0.1705 0.1705 0.1837 1.2027 0.9911 -0.0607 0.3269 0.4032 4.0392 0.7243 0.1091 0.6167 0.7811 4.4344 0.0724 0.0724 0.3218 0 0
44 270 1282 0 0 0 0 0 1.001 0 0.9375 0.0504 0.0723 0.0872 0.8924 0.9942 0.0197 0.0961 0.1064 0.9857 0.7716 0.0824 0.6023 0.7504 4.6492 0.0826 0.0826 0.2389 0 0
44 271 1332 0 0 0 0 0 1.0005 0 0.9247 -0.0934 0.1289 0.1399 0.7688 0.9973 -0.1332 0.1348 0.153 1.1021 0.7426 -0.1361 0.6165 0.7638 4.2349 0.0182 0.0182 0.2703 0 0
44 272 1258 0 0 0 0 0 1.001 0 0.9608 0.0993 0.2522 0.2669 1.1634 0.9884 -0.0401 0.1321 0.1727 1.7843 0.7278 -0.0505 0.6203 0.817 4.3936 -0.0178 0.0178 0.2865 0 0
44 273 1349 0 0 0 0 0 1.0009 0 0.6008 0.0462 0.3416 0.4072 1.2365 0.9941 -7e-04 0.1142 0.156 1.5155 0.7505 0.0104 0.5926 0.7723 4.2831 -0.0477 0.0477 0.2736 0 0
44 274 1308 0 0 0 0 0 1.0007 0 0.7768 0.103 0.1766 0.2465 1.0718 0.994 -0.058 0.1332 0.1736 1.4553 0.731 -0.097 0.6274 0.7872 4.3767 -0.0043 0.0043 0.2783 0 0
44 275 1266 0 0 0 0 0 1.0013 0 0.877 -0.0559 0.1331 0.1385 0.7328 0.9944 0.0282 0.1479 0.2149 2.1788 0.6402 0.0176 0.6925 0.8652 4.6703 0.0604 0.0604 0.3268 0 0
44 276 1285 0 0 0 0 0 1.0003 0 0.8776 -0.2205 0.2205 0.238 0.6993 0.9957 0.0236 0.1905 0.2314 1.6459 0.7423 -0.0586 0.6168 0.7933 4.6771 0.1235 0.1235 0.266 0 0
44 277 1283 0 0 0 0 0 1.0007 0 0.9823 -0.0516 0.0852 0.1209 0.9247 0.9883 0.1285 0.1934 0.2296 1.8918 0.7259 0.193 0.655 0.8306 4.5875 0.0407 0.0407 0.3045 0 0
44 278 1258 0 0 0 0 0 1.0006 0 0.9821 0.0851 0.0978 0.1281 1.1311 0.996 0.1448 0.1508 0.1909 2.8699 0.6901 0.1157 0.6679 0.8443 4.1755 -0.1814 0.1814 0.3829 0 0
44 279 1246 0 0 0 0 0 1.0011 0 0.6232 -0.1145 0.2869 0.3645 1.1003 0.9959 0.1889 0.223 0.2613 2.6354 0.7669 -0.0423 0.6052 0.7696 4.4915 0.0423 0.0423 0.2972 0 0
44 280 1334 0 0 0 0 0 1.0009 0 0.3221 -0.2127 0.2127 0.31 0.8258 0.9958 -0.1266 0.2031 0.3007 2.0278 0.735 0.0146 0.5811 0.7463 4.4458 -0.0059 0.0059 0.2747 0 0
44 281 1331 0 0 0 0 0 1.0005 0 0.6827 -0.0379 0.0542 0.0585 0.733 0.9984 -0.0134 0.1389 0.1748 2.4822 0.7104 0.0579 0.6426 0.8081 4.503 0.0294 0.0294 0.3349 0 0
44 282 1258 0 0 0 0 0 1.0006 0 0.3543 -0.1366 0.1366 0.142 0.7993 0.9984 0.2168 0.2815 0.3477 3.1974 0.6841 0.1737 0.6323 0.799 4.4656 -0.0459 0.0459 0.4377 0 0
44 283 1278 0 0 0 0 0 1.0017 0 0.9947 -0.1197 0.1197 0.195 1.3539 0.9335 -0.5026 0.7044 1.3487 12.9365 0.6266 -0.0091 0.6915 0.8757 4.2509 -0.1826 0.1826 0.508 0 0
44 284 1295 0 0 0 0 0 1.0003 0 -0.1354 0.0155 0.1363 0.1624 0.8963 0.9965 0.0417 0.0839 0.1136 1.2791 0.687 0.0468 0.6438 0.8104 4.3735 -0.0269 0.0269 0.3449 0 0
44 285 1320 0 0 0 0 0 1.0004 0 0.9895 -0.0335 0.0621 0.0713 0.8475 0.9858 -0.0225 0.1442 0.1839 1.3055 0.7015 -0.0016 0.6532 0.8162 4.2546 -0.0581 0.0581 0.3695 0 0
44 286 1377 0 0 0 0 0 1.0005 0 -0.9762 0.0073 0.1491 0.1649 0.858 0.9912 0.0271 0.1429 0.1674 1.5847 0.7904 0.0071 0.585 0.7368 4.1833 0.0428 0.0428 0.255 0 0
44 287 1353 0 0 0 0 0 1.0004 0 0.6981 -0.0439 0.1509 0.1524 0.9314 0.9892 0.0994 0.1745 0.2276 1.4604 0.7602 0.0551 0.5497 0.6853 4.2561 -0.1254 0.1254 0.3339 0 0
44 288 1269 0 0 0 0 0 1.0005 0 0.8696 -0.1162 0.1162 0.1359 0.8813 0.997 -0.1194 0.1886 0.2809 4.6583 0.607 0.0803 0.6818 0.8754 4.5516 0.0304 0.0304 0.4123 0 0
44 289 1419 0 0 0 0 0 1.0006 0 0.9748 0.1361 0.2436 0.2525 0.8795 0.997 -0.0421 0.1491 0.1769 1.0251 0.8164 0.0516 0.5898 0.7438 4.4384 0.028 0.028 0.2368 0 0
44 290 1315 0 0 0 0 0 1.0006 0 1 -0.0348 0.1125 0.1144 1.0207 0.9814 -0.1663 0.2561 0.3015 1.9347 0.7247 -0.171 0.6679 0.8226 4.4131 -0.0097 0.0097 0.3512 0 0
44 291 1333 0 0 0 0 0 1.0003 0 0.4032 -0.3082 0.3472 0.4596 0.8015 0.9852 0.033 0.3347 0.3975 2.5813 0.7039 -0.0321 0.6582 0.821 4.8588 0.0978 0.0978 0.3119 0 0
44 292 1251 0 0 0 0 0 1.0008 0 0.7147 -0.0468 0.0987 0.104 0.9295 0.9985 0.1211 0.1211 0.134 1.7193 0.7105 0.0548 0.6113 0.7786 4.3117 -0.0469 0.0469 0.3482 0 0
44 293 1274 0 0 0 0 0 1.0012 0 0.8917 -0.3358 0.3358 0.3507 0.9751 0.9861 0.1262 0.3678 0.4375 3.0088 0.7298 -0.1665 0.6254 0.7934 4.6832 0.104 0.104 0.3228 0 0
44 294 1306 0 0 0 0 0 1.0003 0 1 0.1088 0.1495 0.1624 1.2014 0.9937 -0.3084 0.3394 0.3804 1.1153 0.8192 -0.0979 0.5479 0.7005 4.3093 0.0219 0.0219 0.2804 0 0
44 295 1261 12 0 0 0 0 1.0007 0 0.6172 -0.2268 0.2268 0.2592 0.8966 0.9961 -0.2986 0.3088 0.3773 3.6437 0.7034 0.1322 0.6295 0.7861 4.5062 -0.0661 0.0661 0.4264 1 0
44 296 1366 0 0 0 0 0 1.0006 0 0.9848 -0.1186 0.1186 0.1262 0.7428 0.9983 -0.0261 0.1715 0.2099 1.4062 0.767 0.0119 0.6008 0.7598 4.6223 0.127 0.127 0.2365 0 0
44 297 1274 0 0 0 0 0 1.001 0 0.9543 -0.0607 0.0607 0.0701 0.8984 0.9902 -0.179 0.2086 0.2723 2.3685 0.6652 -0.1905 0.6766 0.8524 4.3549 -0.0423 0.0423 0.4139 0 0
44 298 1268 0 0 0 0 0 1.0006 0 0.9942 -0.0407 0.0407 0.0574 0.9758 0.9979 0.0193 0.0599 0.0997 2.2311 0.7648 0.048 0.6124 0.7881 4.4241 0.033 0.033 0.2792 0 0
44 299 1294 0 0 0 0 0 1.0009 0 0.4611 0.0366 0.2485 0.2533 1.0794 0.9905 0.315 0.3317 0.4338 3.5474 0.769 0.0548 0.64 0.8096 4.2738 0.0515 0.0515 0.283 0 0
44 300 1300 0 0 0 0 0 1.0004 0 0.679 0.0315 0.1078 0.1255 0.9626 0.9916 -0.2531 0.2563 0.2837 1.4849 0.7411 -0.2341 0.6528 0.8145 4.2429 -0.106 0.106 0.2989 0 0
44 301 1323 0 0 0 0 0 1.001 0 0.9998 -0.161 0.3173 0.4291 0.8801 0.9917 -0.0981 0.1443 0.1745 1.0946 0.7839 -0.0117 0.5269 0.6775 4.1486 -0.0298 0.0298 0.2867 0 0
44 302 1250 0 0 0 0 0 1.0005 0 0.8402 0.0568 0.151 0.1702 0.8334 0.9921 0.13 0.168 0.1971 1.4972 0.7137 0.0152 0.6491 0.836 4.2624 -0.0755 0.0755 0.3212 0 0
44 303 1306 0 0 0 0 0 1.0006 0 0.9158 0.1514 0.1582 0.2212 1.0291 0.9847 0.0898 0.1916 0.2653 2.19 0.7727 -0.0123 0.5673 0.7161 4.4689 0.004 0.004 0.2735 0 0
44 304 1330 0 0 0 0 0 1.001 0 0.9967 -0.0058 0.0822 0.0859 0.808 0.9962 -0.1691 0.1691 0.2009 1.2917 0.7658 -0.1255 0.5901 0.7509 4.284 -0.05 0.05 0.2772 0 0
44 305 1348 0 0 0 0 0 1.0003 0 0.8218 -0.0875 0.1259 0.1439 0.8777 0.9953 0.0226 0.1421 0.1856 2.0569 0.6854 -0.0511 0.6425 0.8079 4.6368 0.081 0.081 0.3234 0 0
44 306 1238 0 0 0 0 0 1.0007 0 -0.9901 0.1039 0.2461 0.2472 0.9095 0.9935 -0.1337 0.1535 0.1862 1.4844 0.6859 -0.038 0.654 0.8226 4.3232 -0.0531 0.0531 0.3121 0 0
44 307 1357 0 0 0 0 0 1.0013 0 0.9984 0.0075 0.1268 0.1449 1.0004 0.9856 0.0424 0.1657 0.2139 1.2837 0.7327 -0.0022 0.622 0.7748 4.2303 0.0424 0.0424 0.2639 0 0
44 308 1284 0 0 0 0 0 1.0005 0 0.9616 -0.0215 0.0865 0.104 0.8794 0.9967 -0.0028 0.0666 0.0842 1.1978 0.7675 -0.0476 0.5641 0.7406 4.5325 -0.0319 0.0319 0.312 0 0
44 309 1274 0 0 0 0 0 1.0004 0 -0.4488 0.055 0.0803 0.0902 0.7644 0.9939 0.0809 0.1448 0.1696 1.5422 0.7154 0.0797 0.6473 0.8196 4.6313 0.0773 0.0773 0.2957 0 0
44 310 1401 0 0 0 0 0 1.0006 0 0.9055 0.0436 0.0951 0.117 0.9199 0.9962 -0.0232 0.078 0.0992 1.0613 0.7865 -0.0034 0.5615 0.7176 4.395 0.0575 0.0575 0.2396 0 0
44 311 1256 0 0 0 0 0 1.0002 0 0.4918 0.3022 0.3161 0.3872 1.3028 0.99 0.0655 0.1315 0.1649 0.968 0.728 0.0789 0.6427 0.7924 4.0916 -0.1465 0.1465 0.3395 0 0
44 312 1352 0 0 0 0 0 1.0009 0 0.1355 -0.1097 0.2891 0.3587 0.9091 0.9955 0.0132 0.1077 0.1412 1.2301 0.7869 0.0604 0.5382 0.6838 4.3855 -0.011 0.011 0.2549 0 0
44 313 1279 0 0 0 0 0 1.0007 0 0.846 -0.1341 0.1442 0.1814 1.0417 0.9878 0.0272 0.1706 0.2581 2.4863 0.6933 0.0467 0.6713 0.8348 4.3487 -0.0262 0.0262 0.3804 0 0
44 314 1326 0 0 0 0 0 1.0009 0 0.9982 -0.0816 0.0816 0.0909 1.0093 0.9928 0.0231 0.1315 0.1536 1.6341 0.7723 -0.0263 0.6277 0.8064 4.3237 0.0983 0.0983 0.2599 0 0
44 315 1330 0 0 0 0 0 1.0004 0 -0.2826 -0.0544 0.2271 0.2657 0.7187 0.9888 0.2479 0.2661 0.2906 1.2571 0.7414 0.2125 0.6806 0.8446 4.685 0.0917 0.0917 0.2599 0 0
44 316 1283 0 0 0 0 0 1.0008 0 -0.5852 0.0582 0.3079 0.3181 1.0304 0.9959 0.0397 0.1131 0.1288 1.5828 0.7502 0.0807 0.6094 0.7586 4.455 -0.0074 0.0074 0.2793 0 0
44 317 1295 0 0 0 0 0 1.0011 0 0.8722 -0.0918 0.1161 0.1477 0.8628 0.9921 0.0304 0.1851 0.2086 3.1481 0.6898 -0.0072 0.625 0.789 4.386 0.0031 0.0031 0.3774 0 0
44 318 1259 0 0 0 0 0 1.0005 0 -0.9889 -0.1301 0.1487 0.2225 0.8087 0.9649 -0.0283 0.253 0.3452 2.4173 0.7127 0.0636 0.6182 0.78 4.5445 0.003 0.003 0.4139 0 0
44 319 1330 0 0 0 0 0 1.0004 0 0.2066 0.0339 0.0826 0.1062 0.7703 0.997 -0.162 0.1634 0.1834 1.0962 0.758 -0.1109 0.6515 0.8244 4.5057 0.0694 0.0694 0.2574 0 0
44 320 1277 0 0 0 0 0 1.0009 0 0.9998 -0.0391 0.0391 0.0645 0.9564 0.998 -0.0055 0.0659 0.0859 1.9522 0.7112 0.02 0.6604 0.8517 4.3891 -0.0339 0.0339 0.3298 0 0
44 321 1269 0 0 0 0 0 1.0006 0 -0.6428 -0.1243 0.268 0.3085 1.0772 0.9784 -3e-04 0.1706 0.2204 1.5524 0.751 -0.0555 0.5901 0.7689 4.3255 -0.0631 0.0631 0.2912 0 0
44 322 1267 0 0 0 0 0 1.0007 0 0.7955 -0.048 0.1101 0.1419 0.8188 0.9894 -0.0232 0.1974 0.2628 3.3075 0.7036 -0.0461 0.6654 0.8345 4.6224 0.0464 0.0464 0.3386 0 0
44 323 1297 0 0 0 0 0 1.0001 0 0.7151 0.1347 0.1477 0.2355 1.0475 0.9885 0.0837 0.131 0.1763 0.9212 0.7421 0.0033 0.6217 0.7779 4.0932 -0.0993 0.0993 0.2854 0 0
44 324 1278 0 0 0 0 0 1.0007 0 0.8115 0.0623 0.2282 0.2629 1.3237 0.9854 0.2271 0.2584 0.2888 1.396 0.7424 0.2157 0.6022 0.763 4.1325 -0.1728 0.1728 0.3469 0 0
44 325 1293 0 0 0 0 0 1.0007 0 0.8091 -0.2185 0.2185 0.2336 1.0043 0.9953 0.2006 0.2838 0.3836 3.6655 0.6754 0.0457 0.6668 0.8353 4.3966 -0.0836 0.0836 0.5093 0 0
44 326 1288 0 0 0 0 0 1.001 0 0.9697 0.1147 0.1453 0.177 1.0665 0.9965 0.1812 0.1849 0.2221 1.1837 0.6895 0.1218 0.6623 0.8477 4.3386 0.003 0.003 0.279 0 0
44 327 1346 0 0 0 0 0 1.0005 0 0.7173 -0.1122 0.2271 0.2334 0.9107 0.9578 0.2022 0.3128 0.3432 1.829 0.7754 0.2815 0.6379 0.8028 4.328 0.0704 0.0704 0.2672 0 0
44 328 1309 0 0 0 0 0 1.0005 0 0.4078 0.1247 0.1915 0.2036 1.0138 0.9826 -0.1405 0.1777 0.2119 1.3327 0.6793 -0.1609 0.7 0.8841 4.2145 -0.0334 0.0334 0.3477 0 0
44 329 1281 0 0 0 0 0 1.0004 0 -0.1862 -0.1962 0.2822 0.315 0.7087 0.9951 -0.118 0.4534 0.5806 3.3224 0.6968 -0.1017 0.6453 0.8074 4.4675 0.0098 0.0098 0.3324 0 0
44 330 1257 0 0 0 0 0 1.0003 0 0.5343 -0.0514 0.0908 0.1274 1.0226 0.9942 0.006 0.145 0.2015 3.1438 0.6816 0.0281 0.7083 0.8876 4.5299 0.0287 0.0287 0.3535 0 0
44 331 1287 0 0 0 0 0 1.0014 0 0.5245 0.077 0.114 0.1658 0.9205 0.9842 0.0318 0.1834 0.2253 1.5145 0.7331 0.0519 0.6424 0.8113 4.345 -0.0899 0.0899 0.3816 0 0
44 332 1334 0 0 0 0 0 1.0004 0 0.8774 -0.1214 0.153 0.2088 0.7816 0.993 -0.1389 0.1792 0.218 1.4117 0.8062 -0.0503 0.547 0.7064 4.4954 0.0841 0.0841 0.2578 0 0
44 333 1300 0 0 0 0 0 1.0003 0 0.0476 -0.2219 0.2219 0.2859 0.8388 0.9833 -0.1508 0.361 0.4625 2.5272 0.6952 0.1544 0.6514 0.8082 4.6931 0.1266 0.1266 0.3174 0 0
44 334 1277 0 0 0 0 0 1.0026 0 0.3271 0.0231 0.1907 0.1972 1.0724 0.972 0.0121 0.2954 0.3243 3.5277 0.5846 0.028 0.7203 0.9065 4.2826 -0.0728 0.0728 0.4026 0 0
44 335 1342 0 0 0 0 0 1.0003 0 -0.8757 0.0657 0.2159 0.263 0.9863 0.9828 0.0108 0.1652 0.2161 1.545 0.7154 -0.122 0.7107 0.8754 4.6276 0.0469 0.0469 0.2961 0 0
44 336 1436 0 0 0 0 0 1.0007 0 0.998 -0.1002 0.1223 0.1382 0.962 0.9959 0.1774 0.1774 0.1967 1.4438 0.7469 0.1529 0.6271 0.7885 4.5032 0.0515 0.0515 0.2889 0 0
44 337 1279 0 0 0 0 0 1.0006 0 0.5164 0.1347 0.1347 0.165 0.9294 0.9956 0.1143 0.1665 0.2059 1.143 0.7198 0.172 0.5956 0.7587 4.0798 -0.1803 0.1803 0.3062 0 0
44 338 1330 0 0 0 0 0 1.0004 0 0.5002 0.0093 0.191 0.2292 1.1188 0.9974 0.2396 0.2396 0.2604 1.9352 0.7702 0.2248 0.6251 0.7979 4.5503 0.0953 0.0953 0.2695 0 0
44 339 1306 0 0 0 0 0 1.0013 0 -0.2799 -0.1427 0.1427 0.1652 0.8897 0.996 -0.1221 0.2057 0.2445 2.5495 0.7238 -0.1439 0.6349 0.7987 4.4219 -0.0328 0.0328 0.443 0 0
44 340 1306 0 0 0 0 0 1.0007 0 0.8217 -0.0212 0.1173 0.1264 0.8811 0.9974 0.1086 0.1371 0.1534 1.6998 0.7271 0.0318 0.6463 0.8163 4.368 0.0065 0.0065 0.3348 0 0
44 341 1261 0 0 0 0 0 1.0014 0 0.8382 0.0763 0.0763 0.0926 1.0395 0.9987 0.2595 0.2732 0.3295 2.7951 0.6991 0.2434 0.6983 0.8828 4.3936 -0.1038 0.1038 0.4354 0 0
44 342 1331 0 0 0 0 0 1.0009 0 0.9781 -0.0172 0.0686 0.073 0.6847 0.992 0.1028 0.1682 0.1973 1.9034 0.7191 0.0293 0.6409 0.8052 4.3812 0.0411 0.0411 0.3026 0 0
