cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
13 295 391 0 0 0 0 0 1.0001 0 0.9173 0.3792 0.4038 0.5118 1.9514 0.9045 0.3906 0.4731 0.579 2.4864 0.0704 0.0704 0.4628 0 0
13 296 399 0 0 0 0 0 1.0011 0 0.9377 -0.0838 0.2555 0.3228 2.0161 0.9198 -0.1487 0.3077 0.3794 2.4098 0.0479 0.0479 0.5079 0 0
13 297 288 0 0 0 0 0 1.0003 0 0.9553 -0.0758 0.3325 0.4433 2.5874 0.8865 -0.1992 0.4101 0.5028 2.1083 -0.063 0.063 0.4879 0 0
13 298 248 0 0 0 0 0 1.0014 0 0.9549 0.0697 0.2952 0.376 2.5076 0.9244 0.0427 0.3053 0.3887 2.1751 -0.0826 0.0826 0.5111 0 0
13 299 303 0 0 0 0 0 1.0002 0 0.8963 0.2441 0.4449 0.85 3.2329 0.8933 0.0308 0.3156 0.4114 2.0376 -0.1955 0.1955 0.542 0 0
13 300 371 0 0 0 0 0 1.0016 0 0.9432 -0.0921 0.2843 0.3412 2.2167 0.9042 -0.1172 0.3025 0.4011 2.3349 0.0423 0.0423 0.5241 0 0
13 301 345 0 0 0 0 0 1.0001 0 0.9009 -0.3005 0.3691 0.4901 2.0354 0.9225 -0.2654 0.3853 0.486 2.3579 -0.1182 0.1182 0.515 0 0
13 302 343 0 0 0 0 0 1.0001 0 0.9743 0.0383 0.2104 0.2566 2.2697 0.9262 0.0236 0.3346 0.4113 2.2917 0.0468 0.0468 0.4377 0 0
13 303 386 0 0 0 0 0 1.0009 0 0.9525 0.0448 0.2529 0.31 2.3626 0.927 0.1366 0.3639 0.4623 2.3956 -0.0606 0.0606 0.468 0 0
13 304 347 0 0 0 0 0 1.0002 0 0.9593 0.0315 0.2414 0.351 2.802 0.9066 0.0496 0.305 0.3793 2.235 0.0295 0.0295 0.5082 0 0
13 305 374 0 0 0 0 0 1.0005 0 0.9214 -0.1414 0.2532 0.3593 2.0392 0.9202 -0.1634 0.3278 0.4251 2.6482 0.0373 0.0373 0.4661 0 0
13 306 328 0 0 0 0 0 1.0002 0 0.9407 0.1521 0.2776 0.3655 1.9749 0.9074 0.0936 0.3622 0.4644 2.2971 -0.2653 0.2653 0.4729 0 0
13 307 379 0 0 0 0 0 1.0007 0 0.9651 0.3441 0.3626 0.437 2.6319 0.9229 0.3197 0.4541 0.5594 2.5969 0.0548 0.0548 0.5103 0 0
13 308 379 0 0 0 0 0 1.0001 0 0.97 -0.0726 0.2313 0.3001 2.48 0.9217 -0.0156 0.3172 0.4046 2.1231 0.0676 0.0676 0.4682 0 0
13 309 352 1 0 0 0 0 1.0004 0 0.9562 0.3253 0.4267 0.6326 2.9678 0.8882 0.1089 0.4314 0.5191 2.3079 0.0054 0.0054 0.5187 1 0
13 310 410 0 0 0 0 0 1.0003 0 0.9685 0.1246 0.3127 0.3654 2.3568 0.925 0.0946 0.3278 0.4041 2.1909 0.1152 0.1152 0.4419 0 0
13 311 255 0 0 0 0 0 1.0007 0 0.9234 0.1656 0.3026 0.3961 1.7672 0.9252 0.1033 0.2806 0.378 2.3266 -0.1247 0.1247 0.484 0 0
13 312 343 0 0 0 0 0 1.0003 0 0.966 -0.2519 0.3294 0.4025 1.9552 0.9129 -0.1618 0.3959 0.52 2.4341 0.0233 0.0233 0.4445 0 0
13 313 404 0 0 0 0 0 1.0001 0 0.9337 -0.0079 0.2275 0.3376 2.2784 0.9489 0.0282 0.2799 0.3468 2.4371 0.0945 0.0945 0.4361 0 0
13 314 308 0 0 0 0 0 1.0003 0 0.9647 0.1605 0.3499 0.4412 2.8073 0.9064 0.1438 0.3722 0.4476 2.0603 -0.1274 0.1274 0.5335 0 0
13 315 423 81 0 0 0 0 1.0002 0 0.8944 -0.3066 0.5054 0.7638 3.1756 0.8685 -0.1025 0.4084 0.5106 2.4703 0.1791 0.1791 0.5666 1 0
13 316 410 0 0 0 0 0 1.0002 0 0.9614 0.1929 0.3441 0.4107 2.499 0.8976 0.1464 0.4153 0.5164 2.4604 0.1815 0.1815 0.425 0 0
13 317 407 0 0 0 0 0 1.0002 0 0.9355 0.2578 0.3086 0.3983 1.914 0.9302 0.2617 0.3732 0.461 2.556 0.033 0.033 0.4747 0 0
13 318 384 0 0 0 0 0 1.0005 0 0.972 -0.2215 0.335 0.4286 2.4097 0.9289 -0.1704 0.3748 0.4665 2.2069 0.0712 0.0712 0.4847 0 0
13 319 375 4 0 0 0 0 1.0009 0 0.9169 0.0027 0.2906 0.3624 2.766 0.8868 -5e-04 0.3741 0.4823 2.516 -0.2876 0.2876 0.5292 1 0
13 320 330 0 0 0 0 0 1.0008 0 0.8623 0.1697 0.344 0.4533 2.1798 0.9042 0.0212 0.3684 0.4623 2.4452 -0.1 0.1 0.5699 0 0
13 321 399 72 0 0 0 0 1.0011 0 0.9228 0.3306 0.3869 0.5406 2.8425 0.8678 0.2457 0.4033 0.5069 2.4274 0.0528 0.0528 0.634 1 0
13 322 353 0 0 0 0 0 1.0006 0 0.9505 0.2769 0.3271 0.4866 2.8541 0.8823 0.0927 0.41 0.4978 2.4649 -0.201 0.201 0.5425 0 0
13 323 250 0 0 0 0 0 1.0011 0 0.9444 0.1466 0.3055 0.3719 2.4183 0.9175 0.2078 0.3504 0.4311 2.2051 -0.2395 0.2395 0.5375 0 0
13 324 463 13 0 0 0 0 1.0008 0 0.8812 0.1842 0.4035 0.5479 2.6773 0.9252 0.1236 0.3558 0.4557 2.4663 0.2091 0.2091 0.4694 1 0
13 325 413 0 0 0 0 0 1.0003 0 0.9542 -0.4179 0.4736 0.5011 2.2005 0.9346 -0.4198 0.4774 0.5601 2.5856 0.1991 0.1991 0.423 0 0
13 326 356 3 0 0 0 0 1.0007 0 0.8709 0.6149 0.6571 0.8506 2.5549 0.8869 0.3791 0.4989 0.6108 2.4436 -0.0104 0.0104 0.5522 1 0
13 327 420 55 0 0 0 0 1.0005 0 0.9002 -0.517 0.5212 0.627 2.3832 0.9124 -0.3672 0.4917 0.5923 2.8751 0.181 0.181 0.5578 1 0
13 328 411 62 0 0 0 0 1.0006 0 0.9066 0.3824 0.4408 0.6139 2.8882 0.889 0.2975 0.4452 0.5605 2.8053 0.1613 0.1613 0.5367 1 0
13 329 379 0 0 0 0 0 1.0003 0 0.9441 0.1325 0.3181 0.4201 2.536 0.9238 0.0641 0.3361 0.438 2.0943 -0.0687 0.0687 0.4988 0 0
13 330 326 0 0 0 0 0 1.0009 0 0.9392 0.0281 0.2546 0.3409 1.9257 0.9316 0.0767 0.3118 0.3886 2.3551 -0.062 0.062 0.4622 0 0
13 331 402 0 0 0 0 0 1.0001 0 0.9182 0.049 0.3373 0.3807 1.83 0.9182 -0.0325 0.3836 0.4792 2.3024 0.0611 0.0611 0.4499 0 0
13 332 387 0 0 0 0 0 1.0002 0 0.9147 0.1242 0.327 0.3651 1.7879 0.9063 0.0543 0.3461 0.4428 2.4309 -0.0904 0.0904 0.4657 0 0
13 333 400 0 0 0 0 0 1.0001 0 0.968 -0.2753 0.4422 0.6086 2.7855 0.9396 -0.1865 0.4058 0.5028 2.2712 0.0317 0.0317 0.4863 0 0
13 334 400 0 0 0 0 0 1.0003 0 0.9587 0.1989 0.2973 0.3622 1.7046 0.9165 0.1944 0.3817 0.4653 2.4302 0.1384 0.1384 0.4245 0 0
13 335 369 0 0 0 0 0 1.0005 0 0.9643 -0.0579 0.1949 0.2395 1.8981 0.9085 -0.0366 0.3099 0.3991 2.1485 -0.0325 0.0325 0.5024 0 0
13 336 339 0 0 0 0 0 1.0006 0 0.9279 -0.297 0.3908 0.4701 1.7508 0.9161 -0.1849 0.3729 0.4601 2.2598 0.0029 0.0029 0.4524 0 0
13 337 314 0 0 0 0 0 1.0004 0 0.949 -0.0929 0.3406 0.4573 2.783 0.9031 0.0025 0.3136 0.3958 2.1536 -0.1443 0.1443 0.5019 0 0
13 338 399 0 0 0 0 0 1.0004 0 0.9499 -0.0873 0.2904 0.3839 2.2644 0.9191 -0.1423 0.3276 0.4067 2.4814 0.1312 0.1312 0.4627 0 0
13 339 382 0 0 0 0 0 1.0005 0 0.9372 -0.0952 0.3227 0.4072 2.373 0.9222 0.0103 0.3418 0.435 2.373 0.1007 0.1007 0.4322 0 0
13 340 385 0 0 0 0 0 1.0001 0 0.9452 0.0298 0.3068 0.3659 2.1141 0.926 0.0108 0.3239 0.4179 2.3544 -0.0185 0.0185 0.4745 0 0
13 341 309 3 0 0 0 0 1.0002 0 0.9131 -0.0181 0.2827 0.3269 2.0092 0.9034 0.0995 0.3657 0.4411 2.7025 0.0041 0.0041 0.5081 1 0
13 342 275 0 0 0 0 0 1.0017 0 0.9639 -0.1163 0.2773 0.387 2.4876 0.9198 -0.1018 0.3588 0.4391 2.3245 -0.3233 0.3233 0.5011 0 0
13 343 327 0 0 0 0 0 1.0003 0 0.9569 -0.0025 0.3059 0.415 2.2206 0.8829 -0.0553 0.3827 0.4664 2.4168 -0.0684 0.0684 0.5069 0 0
13 344 390 0 0 0 0 0 1.0003 0 0.9109 -0.0466 0.3011 0.3827 2.2245 0.8988 -0.0061 0.3652 0.4724 2.5481 -0.1271 0.1271 0.5095 0 0
13 345 376 0 0 0 0 0 1.0002 0 0.9408 0.0423 0.4245 0.593 2.7976 0.9058 -0.0827 0.3747 0.4865 2.0372 -0.0767 0.0767 0.5314 0 0
13 346 311 0 0 0 0 0 1.0003 0 0.9559 0.2681 0.3211 0.3798 1.8495 0.9018 0.2647 0.3984 0.4945 2.4427 -0.1323 0.1323 0.4939 0 0
13 347 299 0 0 0 0 0 1.0003 0 0.9458 0.284 0.3146 0.401 2.0728 0.8997 0.288 0.3982 0.5212 2.4728 -0.0198 0.0198 0.4774 0 0
13 348 390 1 0 0 0 0 1.0006 0 0.9177 0.1035 0.3185 0.4038 2.2385 0.9404 0.0716 0.3193 0.3791 2.4245 0.159 0.159 0.4498 1 0
13 349 336 0 0 0 0 0 1.0004 0 0.9237 -0.0174 0.3013 0.3601 2.2403 0.9224 -0.0198 0.3127 0.3819 2.2024 -0.0836 0.0836 0.5007 0 0
13 350 361 0 0 0 0 0 1.0005 0 0.9113 -0.1696 0.3563 0.4674 2.1462 0.917 -0.1792 0.3765 0.4559 2.4086 -0.0578 0.0578 0.4772 0 0
13 351 406 4 0 0 0 0 1.0004 0 0.8874 0.0415 0.4426 0.577 3.1583 0.8953 0.1549 0.3792 0.4863 2.6524 0.0987 0.0987 0.5014 1 0
13 352 304 0 0 0 0 0 1.0005 0 0.9462 -0.2989 0.4363 0.5364 2.4323 0.9308 -0.3152 0.4329 0.5281 2.2572 -0.0455 0.0455 0.4678 0 0
13 353 408 3 0 0 0 0 1.0013 0 0.9254 0.1016 0.2759 0.3421 2.2291 0.9021 0.0557 0.3196 0.3979 2.5603 0.0611 0.0611 0.5457 1 0
13 354 396 0 0 0 0 0 1.0002 0 0.9433 -0.059 0.2935 0.3974 2.1959 0.9283 -0.063 0.3283 0.4167 2.2559 0.0538 0.0538 0.4548 0 0
13 355 333 1 0 0 0 0 1.0002 0 0.9402 0.0671 0.2744 0.3421 2.1985 0.8772 -0.0185 0.2932 0.3781 2.1643 -0.0804 0.0804 0.5511 1 0
13 356 311 0 0 0 0 0 1.0006 0 0.9255 -3e-04 0.3046 0.3666 1.8038 0.9288 0.0533 0.3041 0.3782 2.1589 -0.0487 0.0487 0.4888 0 0
13 357 310 0 0 0 0 0 1.0003 0 0.9321 0.0422 0.2933 0.3965 2.7348 0.8815 -0.0445 0.3713 0.4763 2.4683 -0.2198 0.2198 0.5408 0 0
13 358 272 0 0 0 0 0 1.0004 0 0.9835 -0.0987 0.2189 0.2619 2.0008 0.8936 -0.0236 0.3406 0.4526 2.1518 -0.1447 0.1447 0.524 0 0
13 359 362 2 0 0 0 0 1.0003 0 0.9543 -0.1924 0.2518 0.3642 2.6032 0.9311 -0.0966 0.3111 0.3912 2.6542 0.0628 0.0628 0.4887 1 0
13 360 386 1 0 0 0 0 1.0004 0 0.9552 0.1321 0.3573 0.4528 2.6774 0.9259 0.0066 0.4096 0.489 2.469 0.0587 0.0587 0.4827 1 0
13 361 304 0 0 0 0 0 1.001 0 0.9761 0.0286 0.2006 0.2543 2.0528 0.9287 -0.0454 0.3251 0.4146 2.1521 -0.14 0.14 0.4813 0 0
13 362 413 0 0 0 0 0 1.0004 0 0.9649 -0.3004 0.3661 0.4681 2.3668 0.9179 -0.2599 0.4067 0.5036 2.1592 0.2337 0.2337 0.4226 0 0
13 363 396 0 0 0 0 0 1.0011 0 0.9599 0.1506 0.284 0.3753 2.6523 0.8956 0.0785 0.3555 0.4351 1.9701 0.0934 0.0934 0.4799 0 0
13 364 304 0 0 0 0 0 1.0002 0 0.9538 0.0878 0.2558 0.3088 2.0683 0.9067 0.0767 0.3129 0.3898 2.2606 -0.1363 0.1363 0.4979 0 0
13 365 276 0 0 0 0 0 1.0014 0 0.9609 0.0343 0.2469 0.2987 2.6943 0.8797 0.0566 0.3489 0.4298 2.0836 -0.1596 0.1596 0.519 0 0
13 366 400 0 0 0 0 0 1.0001 0 0.9418 0.1041 0.3204 0.3566 2.0855 0.9213 0.0594 0.3283 0.4274 2.1982 -0.0533 0.0533 0.4811 0 0
13 367 358 0 0 0 0 0 1.0002 0 0.939 0.1483 0.345 0.4231 2.3373 0.932 0.2875 0.3907 0.478 2.4018 -0.0085 0.0085 0.4525 0 0
13 368 261 0 0 0 0 0 1.0003 0 0.9487 0.0559 0.3281 0.4541 2.6093 0.8936 0.1212 0.3592 0.4468 2.3278 -0.2077 0.2077 0.5322 0 0
13 369 390 0 0 0 0 0 1.0002 0 0.8957 0.1595 0.3677 0.4979 2.6266 0.9227 0.0963 0.3624 0.464 2.3527 0.0023 0.0023 0.4722 0 0
13 370 373 0 0 0 0 0 1.0004 0 0.8991 0.0476 0.3558 0.5302 2.6867 0.9181 0.0263 0.34 0.4266 2.2652 0.0104 0.0104 0.4931 0 0
13 371 410 0 0 0 0 0 1.0007 0 0.9446 -0.3148 0.3354 0.4296 2.1007 0.9108 -0.3118 0.4517 0.5669 2.4852 0.0969 0.0969 0.4722 0 0
13 372 315 0 0 0 0 0 1.0012 0 0.9604 0.1251 0.324 0.4325 2.5685 0.8908 0.0973 0.3903 0.4893 2.2451 0.0067 0.0067 0.5111 0 0
13 373 397 0 0 0 0 0 1.0014 0 0.936 0.1238 0.3585 0.4653 2.7805 0.8806 0.0859 0.3897 0.4828 2.4368 0.038 0.038 0.539 0 0
13 374 398 0 0 0 0 0 1.0001 0 0.9491 0.1749 0.3317 0.4521 2.2678 0.9165 0.1575 0.3601 0.4551 2.5111 0.0408 0.0408 0.4501 0 0
13 375 413 0 0 0 0 0 1.0003 0 0.9296 -0.0889 0.3088 0.4156 1.8858 0.9336 -0.0479 0.3412 0.4249 2.4478 0.1951 0.1951 0.423 0 0
13 376 306 0 0 0 0 0 1.0007 0 0.9186 -0.1122 0.3866 0.5922 2.7863 0.8963 -0.0511 0.3646 0.4549 2.3085 -0.2232 0.2232 0.5052 0 0
13 377 265 0 0 0 0 0 1.0009 0 0.9472 0.1143 0.3448 0.4791 2.8194 0.8748 0.0791 0.374 0.4824 2.2932 -0.0748 0.0748 0.5051 0 0
13 378 303 0 0 0 0 0 1.0007 0 0.9472 -0.199 0.3422 0.4435 2.3501 0.9154 -0.2035 0.3633 0.4548 2.2511 -0.1138 0.1138 0.4979 0 0
13 379 367 0 0 0 0 0 1.0019 0 0.8906 -0.0414 0.2632 0.3228 1.6509 0.9149 -0.0813 0.3372 0.4294 2.3835 -0.0078 0.0078 0.4625 0 0
13 380 350 0 0 0 0 0 1.0003 0 0.939 0.1668 0.3171 0.3797 1.8753 0.9381 0.0948 0.3521 0.447 2.4106 0.0132 0.0132 0.4344 0 0
13 381 393 0 0 0 0 0 1.0006 0 0.9475 0.0975 0.3027 0.3551 2.1526 0.9056 -0.0152 0.3435 0.4333 2.3188 0.0258 0.0258 0.4919 0 0
13 382 377 0 0 0 0 0 1.0005 0 0.9075 -0.0754 0.4725 0.6464 2.8236 0.9125 -0.0027 0.3157 0.3986 2.2898 0.1494 0.1494 0.504 0 0
13 383 278 0 0 0 0 0 1.0006 0 0.9572 0.2272 0.3721 0.5015 2.478 0.8903 0.1948 0.3859 0.4892 2.2479 -0.1971 0.1971 0.506 0 0
13 384 296 0 0 0 0 0 1.0004 0 0.9378 -0.1009 0.302 0.3911 2.6138 0.9089 -0.0428 0.3508 0.4392 2.0922 -0.0945 0.0945 0.4938 0 0
13 385 417 0 0 0 0 0 1.0002 0 0.9586 -0.1201 0.2825 0.3415 1.9066 0.9367 -0.0371 0.3317 0.4053 2.524 0.1869 0.1869 0.4064 0 0
13 386 403 0 0 0 0 0 1.0001 0 0.9422 0.0273 0.2776 0.3301 1.8276 0.9258 -0.0081 0.3129 0.3955 2.3776 0.0069 0.0069 0.4574 0 0
13 387 273 0 0 0 0 0 1.0003 0 0.9448 -0.0491 0.2979 0.3502 2.3733 0.8979 -0.0385 0.3725 0.4666 2.3264 -0.1364 0.1364 0.4623 0 0
13 388 361 1 0 0 0 0 1.0004 0 0.9501 0.0778 0.3722 0.5266 2.7968 0.8788 0.0649 0.3748 0.4728 2.092 0.0167 0.0167 0.5563 1 0
13 389 413 3 0 0 0 0 1.0006 0 0.9311 -0.1171 0.3137 0.3698 2.306 0.9008 -0.0813 0.3503 0.4586 2.314 0.1787 0.1787 0.484 1 0
13 390 405 1 0 0 0 0 1.0008 0 0.877 -0.0206 0.3973 0.571 2.3171 0.9269 -0.0648 0.3083 0.4013 2.2774 0.1238 0.1238 0.4773 1 0
13 391 413 0 0 0 0 0 1.0004 0 0.9591 0.2849 0.3503 0.4281 2.4024 0.9125 0.284 0.4246 0.5334 2.5148 0.1144 0.1144 0.4529 0 0
13 392 270 0 0 0 0 0 1.0003 0 0.9575 0.0694 0.3226 0.4456 2.7743 0.9174 0.0189 0.3109 0.3794 2.1296 -0.2848 0.2848 0.5755 0 0
13 393 404 0 0 0 0 0 1.0002 0 0.8766 0.3604 0.5786 0.7186 2.5791 0.9046 0.1851 0.391 0.4922 2.278 0.0881 0.0881 0.4905 0 0
13 394 283 0 0 0 0 0 1.0014 0 0.9239 0.2499 0.3898 0.5553 2.6606 0.9243 0.103 0.3786 0.4574 2.2367 -0.0197 0.0197 0.4839 0 0
13 395 389 0 0 0 0 0 1.0004 0 0.9415 -0.0566 0.3622 0.5219 2.7755 0.9067 -0.044 0.3727 0.4627 2.1859 0.1261 0.1261 0.4849 0 0
13 396 425 15 0 0 0 0 1.0005 0 0.9295 0.3377 0.3756 0.5605 2.55 0.9127 0.2402 0.3873 0.4876 2.868 0.2443 0.2443 0.4774 1 0
13 397 340 0 0 0 0 0 1.0003 0 0.9133 0.2975 0.4972 0.682 2.8936 0.9103 0.192 0.4035 0.5136 2.1589 -0.0154 0.0154 0.5003 0 0
13 398 372 0 0 0 0 0 1.0003 0 0.902 -0.1688 0.4091 0.6126 2.7556 0.8686 -0.0746 0.4177 0.5223 2.2403 -0.1156 0.1156 0.541 0 0
13 399 375 0 0 0 0 0 1.0007 0 0.8872 -0.0987 0.3642 0.4307 1.9291 0.909 -0.0061 0.325 0.407 2.551 -0.0318 0.0318 0.509 0 0
13 400 325 0 0 0 0 0 1.0002 0 0.9602 0.0869 0.3049 0.3813 2.7411 0.9303 0.1084 0.3753 0.4548 2.1501 -0.1031 0.1031 0.4936 0 0
13 401 359 0 0 0 0 0 1.0005 0 0.9364 0.1675 0.3289 0.5719 3.1478 0.9115 0.086 0.317 0.3988 2.2339 -0.0456 0.0456 0.5174 0 0
13 402 379 0 0 0 0 0 1.0005 0 0.9563 0.1774 0.357 0.51 2.6607 0.9057 0.1032 0.3489 0.4499 2.0668 -0.0276 0.0276 0.4929 0 0
13 403 339 0 0 0 0 0 1.0005 0 0.945 0.1276 0.3043 0.3685 2.6225 0.9297 0.03 0.2848 0.3602 2.3815 -0.0157 0.0157 0.4799 0 0
13 404 411 7 0 0 0 0 1.0008 0 0.9348 -0.2525 0.4121 0.5584 2.9035 0.9062 -0.1248 0.3932 0.4983 2.4233 0.1036 0.1036 0.5435 1 0
13 405 537 65 0 0 0 0 1.0005 0 0.9251 -0.0513 0.3024 0.3547 2.121 0.8973 -0.0294 0.3341 0.4356 2.4215 0.2086 0.2086 0.5176 1 0
13 406 414 0 0 0 0 0 1.0006 0 0.9455 -0.1233 0.2804 0.349 2.1336 0.9195 -0.0705 0.3199 0.3945 2.3022 0.1883 0.1883 0.4649 0 0
13 407 317 3 0 0 0 0 1.001 0 0.9694 -0.0985 0.2501 0.2909 2.2142 0.8792 -0.1603 0.3657 0.4595 2.1572 0.0575 0.0575 0.5252 1 0
13 408 369 1 0 0 0 0 1.0006 0 0.9562 -0.1823 0.2768 0.3808 2.5695 0.9269 -0.1558 0.3337 0.4054 2.1942 0.0762 0.0762 0.4709 1 0
13 409 399 36 0 0 0 0 1.0003 0 0.9344 0.3099 0.3531 0.5234 2.8135 0.8795 0.1432 0.4245 0.5161 2.5847 0.0481 0.0481 0.5766 1 0
13 410 681 204 0 0 0 0 1.0013 0 0.9601 -0.2617 0.2999 0.3915 2.6251 0.9009 -0.2455 0.403 0.496 3.0933 0.2935 0.2935 0.5484 1 0
13 411 416 0 0 0 0 0 1.0002 0 0.9465 0.1388 0.2456 0.3402 1.8289 0.927 0.1166 0.3314 0.401 2.2479 0.2357 0.2357 0.4283 0 0
13 412 415 0 0 0 0 0 1.0002 0 0.9235 -0.0615 0.3226 0.4085 1.935 0.9358 -0.0521 0.3506 0.4126 2.5266 0.1859 0.1859 0.4174 0 0
13 413 406 0 0 0 0 0 1.0005 0 0.9342 0.0591 0.3409 0.4287 2.3012 0.9131 -0.0513 0.3713 0.4515 2.4422 0.0344 0.0344 0.4889 0 0
13 414 315 0 0 0 0 0 1.0003 0 0.9355 0.0139 0.315 0.3763 1.9683 0.9045 -0.036 0.3695 0.4555 2.3366 -0.1554 0.1554 0.5059 0 0
13 415 354 0 0 0 0 0 1.0001 0 0.9557 -0.1757 0.3355 0.4486 2.1616 0.9311 -0.1662 0.3397 0.4413 2.1864 -0.1337 0.1337 0.4708 0 0
13 416 385 0 0 0 0 0 1.0001 0 0.9566 0.031 0.2278 0.2783 2.4063 0.9079 0.0874 0.3045 0.3731 2.4251 -0.0868 0.0868 0.5559 0 0
13 417 366 1 0 0 0 0 1.0002 0 0.9041 0.0353 0.3495 0.4384 2.1461 0.9399 0.0749 0.3062 0.3903 2.3262 -0.0945 0.0945 0.5411 1 0
13 418 388 1 0 0 0 0 1.0005 0 0.9177 -0.2653 0.4214 0.6189 2.9712 0.9102 -0.1185 0.3654 0.4517 2.3609 0.0518 0.0518 0.5301 1 0
13 419 378 0 0 0 0 0 1.0006 0 0.9357 -6e-04 0.2225 0.3034 1.9048 0.8849 -0.0424 0.3672 0.4668 2.3174 -0.0255 0.0255 0.4818 0 0
13 420 350 0 0 0 0 0 1.0006 0 0.984 -0.1774 0.2134 0.2591 2.0865 0.8858 -0.1047 0.369 0.4613 2.233 0.026 0.026 0.494 0 0
13 421 363 0 0 0 0 0 1.0003 0 0.9127 -0.3544 0.414 0.6012 2.8997 0.859 -0.1686 0.3865 0.4866 2.434 -0.0418 0.0418 0.5646 0 0
13 422 395 0 0 0 0 0 1.0001 0 0.9297 -0.2572 0.3783 0.5522 2.6839 0.9237 -0.0815 0.3511 0.4362 2.3125 -0.0062 0.0062 0.4994 0 0
13 423 402 0 0 0 0 0 1.0002 0 0.9503 0.0967 0.2693 0.3338 2.1767 0.9306 0.048 0.3136 0.3947 2.5349 0.0982 0.0982 0.4812 0 0
13 424 402 0 0 0 0 0 1.0001 0 0.9484 0.1951 0.3313 0.4344 2.4243 0.9075 0.095 0.332 0.412 2.3262 0.0448 0.0448 0.5028 0 0
13 425 365 0 0 0 0 0 1.0004 0 0.9039 -0.0029 0.3182 0.3999 2.1645 0.9334 -0.0304 0.3181 0.4163 2.4936 0.04 0.04 0.4374 0 0
13 426 409 0 0 0 0 0 1.0002 0 0.9701 -0.1135 0.2254 0.2598 2.1115 0.9265 -0.0546 0.3105 0.3956 2.4857 0.1501 0.1501 0.4379 0 0
13 427 386 0 0 0 0 0 1.0002 0 0.8825 0.2419 0.4132 0.537 2.416 0.9202 0.0419 0.3719 0.4731 2.5958 -0.0258 0.0258 0.4894 0 0
13 428 314 1 0 0 0 0 1.0002 0 0.8468 -0.0492 0.4371 0.6664 2.8792 0.915 0.0348 0.3358 0.4362 2.5419 -0.0142 0.0142 0.5257 1 0
13 429 331 0 0 0 0 0 1.0003 0 0.9385 0.151 0.3541 0.5249 2.8269 0.8874 0.1057 0.3781 0.4583 2.2867 0.0755 0.0755 0.4972 0 0
13 430 404 0 0 0 0 0 1.0001 0 0.9571 -0.3353 0.4366 0.5376 2.4485 0.9197 -0.2586 0.3925 0.4878 2.2633 0.0564 0.0564 0.5297 0 0
13 431 324 0 0 0 0 0 1.0004 0 0.9158 -0.228 0.4118 0.7576 3.0279 0.8923 0.0272 0.3916 0.4687 2.0253 -0.0724 0.0724 0.5285 0 0
13 432 402 0 0 0 0 0 1.0003 0 0.9175 0.1543 0.5403 0.9151 3.1985 0.8906 -0.0272 0.4274 0.5264 2.1465 0.0764 0.0764 0.5223 0 0
13 433 354 0 0 0 0 0 1.0003 0 0.9251 -0.5237 0.5645 0.7053 2.6839 0.8936 -0.3966 0.4615 0.5922 2.3461 0.0652 0.0652 0.506 0 0
13 434 317 0 0 0 0 0 1.0005 0 0.9163 0.3655 0.4981 0.7407 3.132 0.9003 0.1332 0.4101 0.5089 2.3844 -0.146 0.146 0.5615 0 0
13 435 301 0 0 0 0 0 1.0005 0 0.938 0.1636 0.3874 0.4884 2.3958 0.8926 0.0974 0.3571 0.4517 2.549 -0.1044 0.1044 0.5207 0 0
13 436 399 0 0 0 0 0 1.0002 0 0.9269 -0.0797 0.3231 0.4213 2.1124 0.9316 -0.0808 0.3034 0.4058 2.6493 0.1063 0.1063 0.4302 0 0
13 437 406 0 0 0 0 0 1.0008 0 0.9479 -0.0723 0.2898 0.4022 2.2684 0.9175 -0.0561 0.3137 0.4185 2.2944 0.0597 0.0597 0.5077 0 0
13 438 309 0 0 0 0 0 1.0007 0 0.9711 -0.1504 0.2695 0.3972 2.7454 0.9332 -0.1529 0.3098 0.4121 2.3838 -0.0128 0.0128 0.4812 0 0
13 439 408 0 0 0 0 0 1.0002 0 0.9035 -0.0153 0.324 0.4605 2.3169 0.9102 -0.0141 0.3661 0.4828 2.5784 0.1184 0.1184 0.442 0 0
13 440 376 0 0 0 0 0 1.0002 0 0.9649 -0.1568 0.2227 0.2967 1.8523 0.8957 -0.1301 0.3283 0.4335 2.369 0.0092 0.0092 0.4692 0 0
13 441 383 0 0 0 0 0 1.0008 0 0.9592 5e-04 0.3161 0.3908 2.5185 0.8971 0.068 0.345 0.4529 2.3292 -0.0604 0.0604 0.5148 0 0
13 442 401 0 0 0 0 0 1.0002 0 0.9662 -0.0283 0.3005 0.4066 2.6133 0.9159 0.0222 0.3495 0.4337 2.4123 0.1222 0.1222 0.4752 0 0
13 443 357 2 0 0 0 0 1.0007 0 0.9295 -0.2119 0.4824 0.5786 2.8431 0.8919 -0.0681 0.3748 0.4821 2.1701 0.0175 0.0175 0.519 1 0
13 444 301 0 0 0 0 0 1.0015 0 0.9607 -0.1257 0.2358 0.3143 2.6547 0.9043 -0.062 0.3304 0.4197 2.5381 -0.0404 0.0404 0.5504 0 0
