cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
36 220 1267 0 0 0 0 0 1.0008 0 0.3051 0.0751 0.2195 0.281 1.374 0.9895 0.0121 0.1448 0.1871 1.6383 0.6543 -0.0371 0.5809 0.7468 4.1338 0.0575 0.0575 0.3333 0 0
36 221 1226 0 0 0 0 0 1.0005 0 0.1295 -0.1934 0.2252 0.2582 1.0605 0.9932 0.1919 0.3399 0.4583 3.771 0.6468 -0.029 0.6377 0.8069 4.2694 0.1787 0.1787 0.3646 0 0
36 222 1221 0 0 0 0 0 1.0054 0 0.7186 -0.2138 0.2138 0.2825 2.0763 0.971 0.9202 1.0022 1.2519 13.2653 0.5623 0.012 0.6898 0.867 4.1596 -0.1472 0.1472 0.7983 0 0
36 223 1201 0 0 0 0 0 1.001 0 0.926 -0.0676 0.0985 0.139 1.0852 0.9914 -0.0185 0.2076 0.2729 2.6611 0.5999 0.044 0.6085 0.7726 4.1665 -0.0488 0.0488 0.5513 0 0
36 224 1231 0 0 0 0 0 1.0003 0 0.8142 0.0283 0.1029 0.1075 0.9039 0.9844 0.1904 0.2403 0.2799 2.2357 0.6534 0.0219 0.6105 0.7788 4.1864 0.0892 0.0892 0.3584 0 0
36 225 1241 0 0 0 0 0 1.0007 0 0.9072 -0.1139 0.1139 0.1381 0.8863 0.9993 0.1009 0.1387 0.1814 2.1978 0.634 0.0849 0.6044 0.776 4.2041 0.1031 0.1031 0.336 0 0
36 226 1224 0 0 0 0 0 1.0021 0 0.9752 0.0268 0.1173 0.1218 1.3052 0.9932 -0.0121 0.1664 0.1864 3.3693 0.7025 -0.0438 0.6083 0.751 4.071 -0.0028 0.0028 0.39 0 0
36 227 1183 0 0 0 0 0 1.0006 0 -0.0563 -0.0586 0.1523 0.1825 0.9818 0.9942 0.22 0.2469 0.3431 2.9177 0.6242 0.0846 0.6368 0.8195 4.1989 0.0932 0.0932 0.3904 0 0
36 228 1206 0 0 0 0 0 1.0004 0 -0.1628 0.1463 0.57 0.6724 1.9903 0.9856 0.0753 0.3488 0.4581 3.4828 0.6615 -0.0855 0.5893 0.748 4.0815 -0.017 0.017 0.3432 0 0
36 229 1207 0 0 0 0 0 1.0005 0 0.9936 -0.1158 0.1518 0.2009 0.9079 0.9962 -0.0356 0.1003 0.1229 1.0187 0.7143 0.0561 0.5648 0.7222 4.2687 0.1382 0.1382 0.3629 0 0
36 230 1218 0 0 0 0 0 1.0018 0 0.7057 -0.2574 0.2574 0.3515 1.2278 0.9906 0.2978 0.4365 0.643 5.5735 0.6612 -0.0455 0.6183 0.7712 4.3646 0.1822 0.1822 0.4063 0 0
36 231 1260 0 0 0 0 0 1.0015 0 0.2662 -0.0478 0.166 0.2007 1.2961 0.9974 -0.0408 0.1806 0.24 3.0842 0.6671 0.0593 0.6038 0.7827 4.0975 -0.0358 0.0358 0.4014 0 0
36 232 1259 0 0 0 0 0 1.0003 0 0.2408 0.1697 0.2579 0.2951 1.1213 0.997 0.1414 0.144 0.17 1.0734 0.72 0.129 0.6059 0.7728 4.1029 0.0588 0.0588 0.2961 0 0
36 233 1261 0 0 0 0 0 1.0011 0 -0.9148 -0.0716 0.3996 0.4549 1.0768 0.9422 -0.0223 0.3293 0.4278 3.2469 0.6595 0.1243 0.613 0.7737 4.1092 -0.18 0.18 0.5125 0 0
36 234 1216 0 0 0 0 0 1.0014 0 0.7245 0.0564 0.1047 0.1335 1.1287 0.9944 -0.0286 0.1148 0.1336 1.4863 0.628 -0.049 0.6516 0.8343 4.1007 0.0117 0.0117 0.427 0 0
36 235 1246 0 0 0 0 0 1.0011 0 0.983 -0.1236 0.1236 0.1535 1.089 0.9853 0.2067 0.2201 0.3275 1.7179 0.6744 0.0312 0.6171 0.7665 4.1059 0.0132 0.0132 0.429 0 0
36 236 1218 0 0 0 0 0 1.0005 0 0.9999 0.0882 0.127 0.1545 1.3921 0.995 -0.1456 0.1688 0.1915 3.0221 0.6281 -0.1113 0.6603 0.8298 4.1095 -0.1187 0.1187 0.4261 0 0
36 237 1238 0 0 0 0 0 1.0008 0 0.922 0.1418 0.1501 0.2528 1.4473 0.9913 0.0383 0.1614 0.1984 2.2714 0.6436 0.0971 0.6207 0.7872 4.0975 -0.0278 0.0278 0.4057 0 0
36 238 1238 0 0 0 0 0 1.0006 0 -0.4935 -0.0034 0.1949 0.2082 1.0331 0.9819 -0.101 0.2053 0.275 2.7064 0.6234 -0.0101 0.6416 0.7987 4.2421 0.0842 0.0842 0.4719 0 0
36 239 1360 0 0 0 0 0 1.0019 0 0.9155 -0.052 0.1814 0.1818 1.4702 0.9828 0.1898 0.2406 0.3537 3.0402 0.6139 0.016 0.6364 0.8058 4.1114 -0.0883 0.0883 0.4687 0 0
36 240 1224 0 0 0 0 0 1.0005 0 -0.9869 -0.0953 0.1571 0.1729 0.923 0.9832 0.0569 0.2058 0.26 2.3242 0.6511 -0.0801 0.6018 0.7607 4.1326 0.0484 0.0484 0.3637 0 0
36 241 1251 0 0 0 0 0 1.0004 0 0.4682 0.0402 0.1071 0.1377 1.1112 0.9912 0.0068 0.1125 0.1442 1.5622 0.7469 -0.037 0.5507 0.6978 4.0319 -0.1129 0.1129 0.337 0 0
36 242 1266 0 0 0 0 0 1.002 0 -0.743 -0.0315 0.0932 0.1201 1.2763 0.9922 0.0933 0.1457 0.1767 2.4282 0.5778 0.0684 0.6541 0.8463 4.3437 -0.0858 0.0858 0.6286 0 0
36 243 1248 0 0 0 0 0 1.0005 0 0.9998 0.0916 0.0916 0.0921 1.2602 0.9961 0.0618 0.1953 0.2516 1.8905 0.686 0.0512 0.6151 0.7735 4.0759 -0.0489 0.0489 0.388 0 0
36 244 1272 0 0 0 0 0 1.0003 0 0.0799 0.0448 0.2704 0.284 0.8476 0.989 -0.0041 0.1184 0.1454 0.9776 0.7256 -0.0736 0.5507 0.7207 4.0828 0.086 0.086 0.2866 0 0
36 245 1263 0 0 0 0 0 1.0009 0 0.674 0.0495 0.1039 0.1294 1.0369 0.9952 -0.099 0.1314 0.1538 1.4415 0.7164 -0.1071 0.5854 0.733 4.0713 -0.1276 0.1276 0.3604 0 0
36 246 1228 0 0 0 0 0 1.0009 0 0.8244 0.1049 0.1339 0.1484 1.3187 0.9937 0.0834 0.1124 0.1351 1.3597 0.6628 -0.0249 0.6286 0.798 4.124 0.0259 0.0259 0.3823 0 0
36 247 1232 0 0 0 0 0 1.0007 0 0.926 -0.0936 0.1346 0.1479 1.2499 0.9977 0.0831 0.2108 0.2544 3.0797 0.613 0.0839 0.6085 0.7772 4.0493 -0.1227 0.1227 0.4829 0 0
36 248 1247 0 0 0 0 0 1.0015 0 0.5752 0.0859 0.2513 0.3154 1.44 0.9773 0.0286 0.1711 0.2362 1.8679 0.6358 -0.0054 0.6107 0.7777 4.1167 -0.0093 0.0093 0.3548 0 0
36 249 1235 0 0 0 0 0 1.0006 0 0.9998 0.0564 0.0564 0.0569 1.2256 0.9959 -0.0237 0.1072 0.1207 1.9181 0.6408 0.0677 0.6584 0.8334 4.2427 0.1118 0.1118 0.378 0 0
36 250 1193 0 0 0 0 0 1.0003 0 0.2732 -0.126 0.3111 0.3386 0.9666 0.9864 0.0195 0.2015 0.2486 2.2202 0.6821 -0.0122 0.6022 0.7657 4.1616 0.0124 0.0124 0.492 0 0
36 251 1204 0 0 0 0 0 1.0011 0 0.2768 0.0588 0.3376 0.3439 1.3984 0.8351 0.1028 0.4674 0.5397 4.0094 0.5116 0.0676 0.6951 0.8789 4.073 -0.126 0.126 0.4865 0 0
36 252 1237 0 0 0 0 0 1.0026 0 -0.7298 -0.0494 0.2015 0.2399 1.2516 0.9817 -0.0971 0.3799 0.5367 5.0783 0.518 0.0845 0.7121 0.8818 4.3793 0.1876 0.1876 0.4792 0 0
36 253 1504 0 3 0 0 0 1.0036 0 -0.7342 0.0494 0.4497 0.5005 3.5952 0.9822 -0.0411 0.5825 0.8036 6.2088 0.4981 -0.0294 0.6881 0.8506 4.0581 -0.1465 0.1465 0.5978 1 0
36 254 1230 0 0 0 0 0 1.0018 0 0.9869 0.2281 0.2281 0.242 1.2031 0.9946 0.1101 0.185 0.2503 1.3355 0.7307 -0.0573 0.5398 0.7076 4.0328 -0.0944 0.0944 0.327 0 0
36 255 1195 0 0 0 0 0 1.0008 0 0.9905 -0.0194 0.044 0.0475 1.1454 0.9964 0.0029 0.1002 0.1304 3.104 0.6808 0.0026 0.5973 0.7711 4.1031 -0.0291 0.0291 0.4659 0 0
36 256 1212 0 0 0 0 0 1.0008 0 0.8848 -0.0706 0.1027 0.1124 0.9745 0.9949 -0.0665 0.1111 0.1319 2.2717 0.6187 -0.0399 0.6711 0.8613 4.2265 0.1008 0.1008 0.3948 0 0
36 257 1235 0 0 0 0 0 1.0007 0 0.8958 -0.0498 0.1201 0.1465 0.9303 0.9805 -0.1309 0.2397 0.2793 1.9206 0.6282 -0.1274 0.6244 0.8265 4.1317 0.0514 0.0514 0.4582 0 0
36 258 1205 0 0 0 0 0 1.0008 0 0.5787 0.0792 0.3608 0.443 1.8724 0.9762 0.2684 0.3196 0.537 3.3035 0.6108 0.0084 0.6366 0.8149 4.1238 0.0287 0.0287 0.3768 0 0
36 259 1286 1 0 0 0 0 1.0036 0 -0.7294 -0.1161 0.3701 0.4128 2.1139 0.9447 0.4906 0.7226 1.0286 7.6801 0.5913 0.0345 0.6778 0.8458 4.4845 0.0283 0.0283 0.7298 1 0
36 260 1202 0 0 0 0 0 1.0007 0 0.2688 -0.2854 0.3513 0.4063 1.1813 0.9358 0.4104 0.5224 0.8223 6.4595 0.653 0.0111 0.6049 0.7745 4.2909 0.0508 0.0508 0.5428 0 0
36 261 1294 0 0 0 0 0 1.0007 0 0.8842 -0.1384 0.1384 0.1976 0.8918 0.9927 0.0356 0.1407 0.1881 1.4965 0.6545 0.0777 0.6208 0.7816 4.2111 0.146 0.146 0.389 0 0
36 262 1203 0 0 0 0 0 1.002 0 0.9384 0.1266 0.1266 0.1531 1.2763 0.9958 -0.0944 0.1097 0.139 1.4633 0.6835 -0.1068 0.5981 0.7606 4.1359 -0.0912 0.0912 0.362 0 0
36 263 1254 0 0 0 0 0 1.0011 0 0.9806 0.0246 0.1203 0.1329 1.6789 0.9949 -0.0122 0.115 0.1417 2.2987 0.7 -0.0928 0.622 0.7778 4.042 -0.0981 0.0981 0.3706 0 0
36 264 1227 0 0 0 0 0 1.001 0 0.9659 -0.2157 0.2157 0.2252 1.2326 0.9903 0.0297 0.365 0.418 3.2574 0.6104 -0.0399 0.6017 0.7728 4.1595 -0.0374 0.0374 0.5076 0 0
36 265 1241 0 0 0 0 0 1.0006 0 0.7766 0.0198 0.0923 0.1049 1.0654 0.9766 0.0207 0.1587 0.227 2.1199 0.6708 -0.0072 0.5936 0.7439 4.0937 0.0671 0.0671 0.3945 0 0
36 266 1231 0 0 0 0 0 1.0005 0 0.9853 0.0219 0.0711 0.0822 0.9455 0.996 0.038 0.0747 0.0976 1.0509 0.6864 0.0644 0.5841 0.7397 4.0991 0.0135 0.0135 0.3504 0 0
36 267 1321 0 0 0 0 0 1.0015 0 0.6525 0.1964 0.3285 0.464 1.6942 0.9289 0.0623 0.3407 0.4648 3.2442 0.6149 0.0446 0.6564 0.8248 4.0959 -0.1149 0.1149 0.3723 0 0
36 268 1238 0 0 0 0 0 1.0012 0 0.9995 0.1787 0.2956 0.3989 2.235 0.9048 -0.1839 0.4879 0.6542 5.9947 0.5211 -0.0183 0.6958 0.8749 4.1861 0.0435 0.0435 0.5131 0 0
36 269 1242 0 0 0 0 0 1.0004 0 0.3564 0.0065 0.0606 0.0737 0.9204 0.9985 -0.0808 0.102 0.124 2.2449 0.6813 -0.0443 0.5942 0.7422 4.0985 -0.0453 0.0453 0.4105 0 0
36 270 1234 0 0 0 0 0 1.001 0 -0.8736 -0.2498 0.2498 0.2637 0.7583 0.961 -0.1094 0.3609 0.607 4.7562 0.6149 0.1261 0.6868 0.8765 4.7334 0.287 0.287 0.4224 0 0
36 271 1242 0 0 0 0 0 1.001 0 0.8689 -0.0222 0.1396 0.1668 1.2533 0.9748 0.0248 0.1981 0.2972 2.0414 0.653 0.0029 0.6544 0.8212 4.2248 0.127 0.127 0.4078 0 0
36 272 1238 0 0 0 0 0 1.0025 0 0.5312 0.1024 0.254 0.3271 1.5468 0.9879 -0.1179 0.1971 0.268 2.8189 0.6477 -0.0814 0.5984 0.7669 4.0397 -0.1584 0.1584 0.3643 0 0
36 273 1198 0 0 0 0 0 1.0012 0 0.7123 0.1335 0.1373 0.1683 0.9127 0.9947 0.0544 0.099 0.1282 1.8036 0.6253 0.0702 0.6382 0.8189 4.1205 0.0418 0.0418 0.4162 0 0
36 274 1241 0 0 0 0 0 1.0014 0 -0.8877 -0.0403 0.2631 0.268 1.6833 0.9893 0.075 0.5406 0.633 4.8746 0.5633 -0.0431 0.6659 0.8409 4.0797 -0.0901 0.0901 0.4588 0 0
36 275 1261 0 0 0 0 0 1.0008 0 0.0742 -0.0492 0.2146 0.2561 1.1289 0.9787 0.1566 0.2419 0.3517 2.2937 0.6281 0.0656 0.6365 0.7994 4.0564 -0.0816 0.0816 0.425 0 0
36 276 1212 0 0 0 0 0 1.0015 0 -0.4396 -0.0336 0.3319 0.4065 1.8124 0.9406 0.2919 0.3987 0.6451 4.6765 0.6034 0.0556 0.6741 0.8305 4.0939 -0.1888 0.1888 0.5139 0 0
36 277 1264 0 0 0 0 0 1.0027 0 0.9537 -0.0146 0.1304 0.1476 1.6359 0.9889 0.193 0.2325 0.271 1.6057 0.6963 0.098 0.5958 0.7727 4.0933 -0.0096 0.0096 0.3457 0 0
36 278 1230 0 0 0 0 0 1.0008 0 0.9206 -0.0227 0.1273 0.1307 1.1616 0.9973 0.0338 0.068 0.0834 1.4971 0.74 -0.0242 0.5312 0.6813 4.0822 0.0241 0.0241 0.4173 0 0
36 279 1236 0 0 0 0 0 1.0015 0 0.9829 -0.2091 0.2091 0.3158 1.2277 0.9989 0.1697 0.2638 0.2921 6.5354 0.668 0.0323 0.6027 0.7453 4.1904 0.0885 0.0885 0.409 0 0
36 280 1238 0 0 0 0 0 1.001 0 0.9867 -0.0517 0.0788 0.0861 1.1462 0.9821 0.1019 0.1684 0.2464 3.2396 0.6059 -0.0746 0.6404 0.8158 4.0778 0.0041 0.0041 0.4409 0 0
36 281 1213 0 0 0 0 0 1.0009 0 0.9898 0.1604 0.1604 0.1709 1.2395 0.9975 0.0108 0.1816 0.2057 1.9514 0.6242 0.0446 0.6399 0.8066 4.2236 0.0832 0.0832 0.379 0 0
36 282 1238 0 0 0 0 0 1.0004 0 0.9157 0.0269 0.1355 0.1557 1.2346 0.9969 -0.0135 0.1136 0.1364 2.4292 0.6051 0.0066 0.631 0.7972 4.1674 -0.0268 0.0268 0.3779 0 0
36 283 1241 0 0 0 0 0 1.0007 0 0.92 -0.1857 0.1857 0.2204 0.9946 0.9716 -0.0477 0.3269 0.4458 4.035 0.5612 0.1018 0.6997 0.8684 4.3349 0.1917 0.1917 0.4433 0 0
36 284 1228 0 0 0 0 0 1.0005 0 0.9759 -0.1361 0.1475 0.191 1.4333 0.9989 -0.0615 0.0648 0.0894 1.6368 0.7652 -0.0936 0.5348 0.694 4.0362 -0.071 0.071 0.3546 0 0
36 285 1242 0 0 0 0 0 1.002 0 0.7815 0.117 0.2631 0.2672 1.2826 0.9689 -0.0222 0.1921 0.2492 2.1271 0.6873 -0.0313 0.6133 0.7609 4.0858 -0.0703 0.0703 0.3587 0 0
36 286 1204 0 0 0 0 0 1.0018 0 0.3683 0.0555 0.2804 0.3219 1.3935 0.8862 0.1946 0.3685 0.5616 4.7871 0.5638 0.0485 0.6516 0.8226 4.1125 -0.1477 0.1477 0.5295 0 0
36 287 1227 0 0 0 0 0 1.0006 0 0.98 0.0228 0.0915 0.1141 1.3173 0.9968 -0.0796 0.1531 0.2013 1.7273 0.6695 -0.0429 0.6214 0.7976 4.1448 0.0554 0.0554 0.3708 0 0
36 288 1245 1 0 0 0 0 1.0016 0 0.5905 -0.4274 0.4274 0.4735 1.0511 0.9973 -0.3037 0.9946 1.2045 9.2593 0.599 -0.0245 0.6363 0.8072 4.492 -0.0203 0.0203 0.8696 1 0
36 289 1247 0 0 0 0 0 1.0003 0 -0.0992 0.1215 0.3397 0.3401 1.196 0.9414 -0.0191 0.2678 0.3829 2.6198 0.6344 0.0529 0.6307 0.82 4.0271 -0.0923 0.0923 0.3307 0 0
36 290 1209 0 0 0 0 0 1.0017 0 0.9897 0.0031 0.0594 0.0658 1.5203 0.9871 -0.0096 0.1821 0.226 3.159 0.6586 0.114 0.5882 0.7448 4.0614 -0.0775 0.0775 0.3928 0 0
36 291 1191 0 0 0 0 0 1.0012 0 -0.337 0.1672 0.3841 0.4009 1.4574 0.9686 -0.0775 0.2002 0.2491 2.0988 0.6064 -0.1081 0.7161 0.8992 4.0974 -0.0869 0.0869 0.4038 0 0
36 292 1261 0 0 0 0 0 1.001 0 0.9978 -0.0836 0.0922 0.1216 1.2506 0.9778 -0.2855 0.3042 0.43 3.4131 0.5701 -0.0311 0.6398 0.8223 4.1499 -0.1077 0.1077 0.5244 0 0
36 293 1181 0 0 0 0 0 1.0038 0 -0.7215 -0.3512 0.5681 0.5946 2.1565 0.9681 -1.0465 2.1711 3.0456 23.8862 0.5014 -0.0364 0.6838 0.846 4.2667 -0.0305 0.0305 0.6673 0 0
36 294 1262 0 0 0 0 0 1.0054 0 0.7213 0.0946 0.1931 0.2597 2.4521 0.9828 0.0069 0.2541 0.3488 4.6077 0.5029 -0.0513 0.7377 0.9303 4.1878 -0.0265 0.0265 0.6067 0 0
36 295 1260 0 0 0 0 0 1.0027 0 0.7015 -0.1508 0.4493 0.4525 1.9029 0.9927 0.6573 1.0318 1.5902 13.1235 0.7086 0.0011 0.579 0.7285 4.0592 -0.1042 0.1042 0.4084 0 0
36 296 1555 0 0 0 0 0 1.0021 0 -0.217 -0.0922 0.1497 0.2136 1.4524 0.9541 -0.0779 0.5416 0.8068 6.7474 0.5372 -0.0495 0.6864 0.8641 4.5295 0.0361 0.0361 0.8062 0 0
36 297 1242 0 0 0 0 0 1.0003 0 0.9223 -0.0717 0.1671 0.1681 1.1136 0.9897 0.1542 0.1895 0.2302 1.7525 0.6748 0.0673 0.5989 0.7719 4.0625 -0.069 0.069 0.4032 0 0
36 298 1253 0 0 0 0 0 1.0019 0 0.9949 0.0494 0.0908 0.1081 1.1603 0.9993 -0.0366 0.0808 0.0881 2.9569 0.6479 -0.0401 0.6425 0.7939 4.2517 -0.0458 0.0458 0.4813 0 0
36 299 1236 0 0 0 0 0 1.0005 0 -0.8524 -0.0222 0.2472 0.2553 1.0942 0.979 -0.0783 0.2501 0.3022 2.5169 0.6372 0.0116 0.6423 0.7982 4.1414 0.0427 0.0427 0.4313 0 0
36 300 1262 0 0 0 0 0 1.0012 0 0.927 -0.0411 0.2333 0.2729 1.9371 0.9836 0.1493 0.2828 0.4565 3.9354 0.6402 -0.0102 0.6124 0.7995 4.079 0.0062 0.0062 0.4172 0 0
36 301 1189 0 0 0 0 0 1.0009 0 0.9499 -0.066 0.1056 0.1196 1.3091 0.9857 0.1984 0.2546 0.4046 4.0285 0.6286 0.1037 0.6704 0.8508 4.1407 -0.1067 0.1067 0.5013 0 0
36 302 1749 0 0 0 0 0 1.0057 0 0.7291 -0.0042 0.0845 0.0932 2.07 0.9868 -0.2419 0.2772 0.4038 6.3871 0.4962 -0.0154 0.713 0.8862 4.2582 -0.0405 0.0405 0.7304 0 0
36 303 1240 0 0 0 0 0 1.0003 0 0.955 0.0181 0.0843 0.0956 1.0891 0.9904 0.1324 0.1642 0.1986 2.7533 0.6142 0.0639 0.6404 0.8194 4.2147 0.0718 0.0718 0.4475 0 0
36 304 1215 0 0 0 0 0 1.0007 0 0.9042 0.0453 0.1156 0.1498 1.2348 0.9952 -0.0113 0.0978 0.1202 1.8755 0.7176 -0.0567 0.5791 0.7203 4.062 -0.1029 0.1029 0.3699 0 0
36 305 1199 0 0 0 0 0 1.0007 0 -0.5757 0.0609 0.3293 0.3754 1.5174 0.8684 0.0188 0.4927 0.676 5.5548 0.5169 -0.0473 0.7158 0.9 4.2887 0.0921 0.0921 0.4881 0 0
36 306 1234 0 0 0 0 0 1.0015 0 0.9104 0.1785 0.3134 0.4351 2.3968 0.9876 -0.0976 0.2511 0.2929 4.0237 0.58 0.0493 0.6594 0.8294 4.0905 -0.1944 0.1944 0.4855 0 0
36 307 1223 0 0 0 0 0 1.0042 0 1 0.3116 0.3116 0.3198 1.5683 0.9967 0.044 0.1125 0.1484 1.1997 0.7071 -0.0056 0.5783 0.7332 4.0064 -0.2074 0.2074 0.347 0 0
36 308 1441 0 0 0 0 0 1.0013 0 0.6373 -0.0879 0.211 0.2399 1.979 0.9409 -0.2289 0.3885 0.5751 5.1608 0.5284 0.0425 0.6457 0.8212 4.0339 -0.1515 0.1515 0.5324 0 0
36 309 1246 0 0 0 0 0 1.0012 0 -0.6132 -0.0152 0.1691 0.1882 1.0207 0.9924 -0.0177 0.1471 0.1791 2.2133 0.6301 0.0064 0.6098 0.7852 4.0845 -0.0167 0.0167 0.4202 0 0
36 310 1254 0 0 0 0 0 1.0054 0 0.9911 -0.0101 0.0307 0.0333 1.4351 0.9774 0.3161 0.475 0.5453 5.7144 0.4944 0.0948 0.6804 0.8473 4.1659 -0.1457 0.1457 0.7628 0 0
36 311 1217 0 0 0 0 0 1.0009 0 0.8535 0.1522 0.1626 0.2182 1.2304 0.9906 -0.041 0.1366 0.1751 1.9079 0.6182 -0.1004 0.634 0.7895 4.1114 -0.0569 0.0569 0.4339 0 0
36 312 1332 0 0 0 0 0 1.0012 0 0.9726 -0.2243 0.2243 0.2689 1.2168 0.976 0.1558 0.4868 0.777 5.0494 0.6319 0.0041 0.5975 0.7504 4.0972 0 0 0.5077 0 0
36 313 1279 0 0 0 0 0 1.001 0 0.3422 -0.0673 0.1727 0.1909 1.2649 0.9891 -0.3195 0.3447 0.4782 4.3127 0.5922 -0.0074 0.6902 0.8675 4.1411 0.034 0.034 0.4678 0 0
36 314 1239 0 0 0 0 0 1.001 0 0.9452 -0.2365 0.2365 0.2409 1.0154 0.9957 0.0795 0.2785 0.3433 2.2412 0.6698 -0.1063 0.5901 0.7421 4.1613 0.0453 0.0453 0.44 0 0
36 315 1226 0 0 0 0 0 1.0017 0 0.2762 0.0164 0.2847 0.3203 1.6289 0.9651 -0.2917 0.3533 0.5391 3.7345 0.5922 -0.0636 0.6729 0.8381 4.0409 -0.0912 0.0912 0.4634 0 0
36 316 1171 0 0 0 0 0 1.0007 0 0.8723 -0.0482 0.1857 0.2219 1.0357 0.9902 0.022 0.1399 0.1894 2.7527 0.6774 0.0381 0.5933 0.772 4.0969 0.0024 0.0024 0.4257 0 0
36 317 1248 0 0 0 0 0 1.0012 0 0.8737 -0.092 0.1311 0.1582 1.0524 0.9871 -0.0836 0.3675 0.4484 5.716 0.6026 -0.0398 0.662 0.8387 4.1838 -0.1194 0.1194 0.5711 0 0
36 318 1217 0 0 0 0 0 1.0005 0 -0.9991 -0.0687 0.1472 0.1513 0.9452 0.9851 -0.1128 0.2728 0.3443 2.6668 0.4959 -0.065 0.7077 0.872 4.5995 0.2396 0.2396 0.5014 0 0
36 319 1237 0 0 0 0 0 1.0009 0 0.9802 -0.1108 0.1177 0.1545 1.0236 0.9958 0.2237 0.3064 0.471 4.9818 0.6271 0.0375 0.6578 0.8235 4.171 0.0473 0.0473 0.4613 0 0
36 320 1198 0 0 0 0 0 1.0005 0 -0.4673 0.1467 0.1467 0.1797 1.0513 0.9952 0.0313 0.1224 0.1906 1.5062 0.6962 0.0356 0.6533 0.807 4.1316 -0.0944 0.0944 0.4232 0 0
36 321 1221 0 0 0 0 0 1.0007 0 0.8972 0.0536 0.1267 0.1395 1.1083 0.9912 -0.1083 0.1444 0.1631 1.5669 0.5946 -0.0569 0.6294 0.8119 4.1349 0.0508 0.0508 0.3869 0 0
36 322 1211 0 0 0 0 0 1.0004 0 -0.4442 0.0132 0.2113 0.2213 1.0442 0.9885 -0.1086 0.1936 0.2754 2.3892 0.6361 -0.0072 0.634 0.7972 4.1615 0.0083 0.0083 0.4339 0 0
36 323 1204 0 0 0 0 0 1.0006 0 0.7705 0.1554 0.1637 0.1974 1.0385 0.9828 -0.2422 0.2537 0.3107 3.5124 0.5339 -0.112 0.6473 0.8174 4.0982 -0.0331 0.0331 0.4324 0 0
36 324 1251 0 0 0 0 0 1.0014 0 0.8995 -0.1827 0.1827 0.2233 1.3068 0.9644 -0.336 0.4387 0.6629 5.0363 0.5823 -0.0349 0.6212 0.7911 4.2547 0.0609 0.0609 0.5409 0 0
36 325 1254 0 0 0 0 0 1.0008 0 0.7581 -0.078 0.1184 0.1641 1.2498 0.9966 0.1565 0.1734 0.2183 2.3941 0.6419 -6e-04 0.617 0.7891 4.0521 -0.1468 0.1468 0.4293 0 0
36 326 1202 0 0 0 0 0 1.0016 0 0.1003 -0.0315 0.4232 0.4412 2.0556 0.9808 0.1183 0.3164 0.4085 3.2001 0.5892 0.0274 0.657 0.8311 4.1537 -0.0294 0.0294 0.481 0 0
36 327 1272 0 0 0 0 0 1.002 0 0.9576 -0.0217 0.1551 0.1874 1.2854 0.9985 0.1217 0.1219 0.1575 1.9101 0.7187 0.0356 0.5517 0.697 4.0463 -0.1244 0.1244 0.338 0 0
36 328 1203 0 0 0 0 0 1.0008 0 0.9049 -0.047 0.2082 0.2449 0.9991 0.9733 0.1077 0.2237 0.2806 1.5026 0.6783 0.0302 0.5905 0.7544 4.2006 0.152 0.152 0.3371 0 0
36 329 1238 0 0 0 0 0 1.0005 0 0.8777 -0.1616 0.1651 0.2174 1.0494 0.9712 -0.165 0.3163 0.3525 1.9776 0.614 -0.0801 0.6275 0.8044 4.1314 0.0123 0.0123 0.4458 0 0
36 330 1271 0 0 0 0 0 1.0044 0 0.2951 -0.1209 0.1795 0.2535 1.6391 0.9606 0.1515 0.3876 0.5156 4.3167 0.6165 0.0663 0.6104 0.7836 4.1254 -0.1501 0.1501 0.5312 0 0
36 331 1587 0 0 0 0 0 1.0012 0 0.5852 0.1369 0.2578 0.2638 1.3145 0.9775 -0.1069 0.2297 0.3154 2.7783 0.7121 -0.0135 0.5852 0.75 4.0391 -0.083 0.083 0.365 0 0
36 332 1200 0 0 0 0 0 1.0011 0 -0.8355 -0.1604 0.4032 0.4114 1.7878 0.961 0.7932 1.2045 1.8299 14.4794 0.4337 -0.043 0.7294 0.9207 4.3911 0.1623 0.1623 0.5518 0 0
36 333 1212 0 0 0 0 0 1.0018 0 -0.3163 -0.1154 0.2815 0.2853 1.1427 0.9833 -0.0046 0.2735 0.3454 3.5519 0.5898 0.0357 0.6393 0.7934 4.1968 0.0499 0.0499 0.5078 0 0
36 334 1259 0 0 0 0 0 1.0012 0 0.5702 0.0838 0.3601 0.4237 1.5493 0.9756 0.1204 0.2652 0.3681 2.462 0.6503 0.0037 0.6248 0.7957 4.0528 -0.0316 0.0316 0.3497 0 0
36 335 1222 0 0 0 0 0 1.0014 0 -0.9932 -0.1665 0.2509 0.2699 1.3294 0.9939 -0.3972 0.5205 0.6748 7.8815 0.5371 0.0792 0.6933 0.8779 4.6158 0.0772 0.0772 0.7691 0 0
36 336 1244 0 0 0 0 0 1.002 0 -0.3036 -0.0855 0.1058 0.1199 1.7326 0.9942 0.0178 0.3488 0.5019 7.2939 0.5206 0.0377 0.7394 0.9082 4.307 -0.272 0.272 0.8476 0 0
